S1533010.021918
Kangaroa 30/03/2015 10:02:18 30/03/2015 10:02:19 0560 0176.5 0038.5 -0.80 0.00 22.0 1013.0
-2.5 -2.5 00.0  00.0 -2.6 00.2  00.0
0000020 0020 0000000 0000 02
1 0 1 16340 1 0780 7.50 00355.o 0 0 00 000 12 000020 0.500 BT0
1 1 1 16340 1 0750 7.50 00355.p 0 0 00 000 00 000020 4.3651 BC0
355.000 .o analog 0 	355.000 .p photon 0 
  5.1880	 41.0000
  5.2185	 41.0000
  5.1086	 51.0000
  5.1392	 36.0000
  5.1392	 34.0000
  5.1636	 47.0000
  5.1636	 44.0000
  5.2185	 42.0000
  5.2551	 44.0000
  5.0903	 33.0000
  5.1636	 46.0000
  5.1575	 34.0000
  5.0415	 35.0000
  5.1697	 39.0000
  5.2673	 26.0000
  5.1086	 38.0000
  5.0964	 31.0000
  5.0476	 41.0000
  5.1147	 34.0000
  5.1392	 34.0000
  5.1025	 36.0000
  5.0903	 31.0000
  5.0354	 33.0000
  4.9927	 30.0000
  5.0415	 31.0000
  4.9927	 37.0000
  5.0598	 30.0000
  5.0110	 26.0000
  4.9500	 35.0000
  4.9805	 29.0000
  4.9561	 24.0000
  4.9011	 34.0000
  4.8523	 33.0000
  4.9744	 28.0000
  4.9133	 32.0000
  4.8523	 32.0000
  4.8767	 37.0000
  4.9255	 36.0000
  4.7974	 22.0000
  4.8706	 32.0000
  5.0049	 28.0000
  4.8889	 24.0000
  4.8828	 23.0000
  5.0110	 23.0000
  4.9255	 37.0000
  4.8645	 38.0000
  4.8767	 20.0000
  4.7791	 32.0000
  4.8584	 32.0000
  4.8706	 23.0000
  4.7546	 19.0000
  4.7424	 28.0000
  4.8340	 26.0000
  4.8645	 22.0000
  4.7791	 19.0000
  4.7913	 20.0000
  4.8950	 28.0000
  4.8279	 17.0000
  4.7302	 22.0000
  4.7729	 20.0000
  4.7913	 16.0000
  4.7607	 18.0000
  4.7668	 27.0000
  4.7485	 16.0000
  4.7729	 22.0000
  4.6692	 19.0000
  4.6814	 21.0000
  4.7424	 18.0000
  4.7424	 25.0000
  4.6265	 18.0000
  4.6082	 18.0000
  4.6631	 14.0000
  4.6387	 29.0000
  4.6692	 19.0000
  4.6570	 23.0000
  4.6753	 34.0000
  4.6021	 26.0000
  4.6936	 31.0000
  4.6631	 22.0000
  4.6082	 16.0000
  4.6753	 27.0000
  4.7668	 23.0000
  4.6814	 24.0000
  4.7729	 31.0000
  4.8584	 28.0000
  4.6814	 21.0000
  4.7974	 27.0000
  4.6753	 25.0000
  4.7119	 24.0000
  4.6997	 23.0000
  4.7791	 23.0000
  4.7607	 18.0000
  4.7668	 23.0000
  4.6997	 30.0000
  4.7180	 29.0000
  4.7363	 20.0000
  4.7302	 23.0000
  4.6814	 15.0000
  4.6631	 15.0000
  4.6875	 28.0000
  4.7119	 17.0000
  4.7363	 18.0000
  4.7180	 18.0000
  4.7180	 19.0000
  4.7058	 22.0000
  4.6204	 11.0000
  4.6143	 20.0000
  4.6631	 17.0000
  4.6387	 17.0000
  4.5959	 16.0000
  4.6509	 22.0000
  4.5898	 22.0000
  4.6143	 22.0000
  4.5898	 16.0000
  4.5471	 19.0000
  4.6326	 13.0000
  4.6387	 13.0000
  4.6143	 13.0000
  4.6326	 18.0000
  4.7302	 12.0000
  4.6936	 11.0000
  4.6387	 16.0000
  4.6387	 14.0000
  4.5898	 16.0000
  4.5532	 10.0000
  4.5715	 15.0000
  4.5837	 16.0000
  4.6082	 19.0000
  4.5166	 13.0000
  4.5288	 20.0000
  4.5349	 22.0000
  4.5593	 16.0000
  4.5227	 21.0000
  4.4922	 20.0000
  4.5532	 12.0000
  4.5715	 11.0000
  4.5593	 15.0000
  4.6082	 19.0000
  4.6143	 10.0000
  4.6204	 16.0000
  4.5410	 18.0000
  4.6387	 13.0000
  4.5715	 19.0000
  4.5471	 13.0000
  4.6021	 14.0000
  4.5776	 22.0000
  4.5532	 12.0000
  4.4983	  6.0000
  4.5349	 16.0000
  4.5593	 12.0000
  4.5959	 21.0000
  4.5532	 15.0000
  4.5166	 13.0000
  4.5471	 10.0000
  4.6204	 10.0000
  4.4617	 17.0000
  4.4373	  9.0000
  4.5105	  7.0000
  4.5166	 16.0000
  4.5654	 13.0000
  4.4983	 17.0000
  4.4678	  9.0000
  4.5166	 10.0000
  4.5166	  9.0000
  4.5166	 11.0000
  4.4006	 11.0000
  4.4678	  7.0000
  4.4800	  9.0000
  4.4922	  6.0000
  4.5166	 14.0000
  4.4006	  9.0000
  4.4678	 14.0000
  4.4250	 12.0000
  4.4861	  8.0000
  4.4067	  7.0000
  4.4250	  6.0000
  4.3945	  6.0000
  4.5044	  6.0000
  4.4617	  6.0000
  4.4128	  7.0000
  4.4922	  7.0000
  4.4128	 17.0000
  4.4250	  8.0000
  4.4128	 13.0000
  4.3945	  7.0000
  4.4250	 12.0000
  4.3762	  7.0000
  4.3701	  5.0000
  4.3579	  8.0000
  4.4434	 11.0000
  4.4983	  8.0000
  4.3823	  6.0000
  4.4189	  7.0000
  4.4067	 15.0000
  4.4495	 10.0000
  4.3640	  7.0000
  4.4434	 13.0000
  4.4312	  8.0000
  4.4434	  3.0000
  4.3884	  8.0000
  4.3701	 18.0000
  4.4067	  9.0000
  4.4556	 12.0000
  4.4250	  7.0000
  4.4312	  8.0000
  4.4617	 11.0000
  4.4189	 10.0000
  4.3335	  7.0000
  4.4434	  7.0000
  4.4678	 10.0000
  4.4739	  8.0000
  4.4495	 11.0000
  4.3396	  6.0000
  4.4556	  6.0000
  4.4128	 11.0000
  4.4189	  9.0000
  4.4189	  5.0000
  4.4189	  5.0000
  4.4250	  7.0000
  4.4006	  6.0000
  4.4922	  8.0000
  4.4006	  6.0000
  4.3884	  7.0000
  4.4312	  7.0000
  4.3518	  5.0000
  4.4006	  6.0000
  4.3701	  5.0000
  4.4006	  9.0000
  4.3579	  6.0000
  4.3579	  7.0000
  4.3823	  9.0000
  4.3701	  4.0000
  4.3701	  5.0000
  4.3518	 10.0000
  4.3701	 10.0000
  4.3823	  4.0000
  4.4189	 11.0000
  4.3518	  4.0000
  4.3762	  6.0000
  4.4128	  9.0000
  4.3213	  5.0000
  4.4128	  3.0000
  4.4250	  7.0000
  4.4067	  8.0000
  4.4067	  4.0000
  4.4312	  6.0000
  4.3701	  6.0000
  4.3396	  5.0000
  4.4373	 13.0000
  4.3213	  7.0000
  4.3213	  6.0000
  4.3823	  6.0000
  4.3762	  4.0000
  4.3274	 10.0000
  4.3579	  5.0000
  4.3823	 11.0000
  4.3945	  5.0000
  4.4678	  6.0000
  4.3762	  6.0000
  4.3884	  3.0000
  4.3823	  6.0000
  4.3945	  6.0000
  4.4006	  6.0000
  4.3823	  5.0000
  4.4250	  4.0000
  4.3518	  5.0000
  4.3396	  7.0000
  4.3213	  6.0000
  4.3518	  4.0000
  4.4189	  9.0000
  4.3518	 11.0000
  4.3457	  3.0000
  4.3213	  5.0000
  4.3152	  7.0000
  4.3518	  2.0000
  4.4128	  8.0000
  4.3518	  3.0000
  4.3396	  8.0000
  4.3823	  1.0000
  4.3640	  5.0000
  4.3396	  9.0000
  4.3335	  4.0000
  4.3579	  2.0000
  4.3701	  4.0000
  4.3518	  4.0000
  4.3579	  7.0000
  4.3884	  2.0000
  4.3091	  4.0000
  4.3884	  5.0000
  4.3335	  3.0000
  4.3396	  2.0000
  4.3213	  6.0000
  4.3396	  4.0000
  4.3457	  2.0000
  4.2847	  8.0000
  4.3274	  2.0000
  4.3030	  4.0000
  4.2847	  1.0000
  4.3091	  3.0000
  4.3152	  5.0000
  4.3152	  6.0000
  4.3152	  4.0000
  4.3335	  2.0000
  4.3640	  6.0000
  4.2664	  2.0000
  4.2908	  4.0000
  4.2908	  7.0000
  4.3274	  5.0000
  4.3091	  4.0000
  4.3518	  6.0000
  4.3152	  2.0000
  4.3396	  4.0000
  4.3152	  8.0000
  4.3335	  7.0000
  4.3762	  4.0000
  4.3762	  6.0000
  4.3335	  1.0000
  4.3518	  3.0000
  4.3091	  2.0000
  4.2786	  2.0000
  4.3518	  3.0000
  4.3274	  3.0000
  4.3335	  3.0000
  4.3335	  2.0000
  4.3091	  6.0000
  4.2969	  0.0000
  4.3152	  2.0000
  4.3030	  2.0000
  4.3091	  3.0000
  4.2908	  5.0000
  4.3396	  4.0000
  4.3091	  1.0000
  4.3091	  7.0000
  4.3030	  3.0000
  4.2542	  1.0000
  4.3152	  3.0000
  4.2847	  7.0000
  4.3274	  6.0000
  4.3213	  4.0000
  4.3030	  2.0000
  4.2725	  7.0000
  4.3579	 10.0000
  4.2480	  2.0000
  4.2908	  5.0000
  4.3518	  4.0000
  4.3762	  2.0000
  4.3518	  3.0000
  4.3091	  4.0000
  4.3396	  3.0000
  4.3823	  0.0000
  4.3274	  4.0000
  4.3213	  3.0000
  4.2786	  4.0000
  4.2603	  5.0000
  4.2908	  4.0000
  4.3152	  3.0000
  4.3091	  4.0000
  4.3213	  5.0000
  4.2847	  1.0000
  4.3518	  2.0000
  4.3030	  2.0000
  4.3335	  4.0000
  4.2847	  6.0000
  4.3213	  2.0000
  4.3091	  7.0000
  4.3396	  2.0000
  4.2908	  2.0000
  4.3274	  5.0000
  4.2969	  4.0000
  4.2847	  3.0000
  4.3030	  4.0000
  4.3152	  4.0000
  4.3091	  3.0000
  4.3457	  2.0000
  4.2847	  2.0000
  4.3640	  4.0000
  4.2969	  5.0000
  4.3518	  1.0000
  4.3152	  1.0000
  4.2725	  3.0000
  4.3091	  3.0000
  4.3274	  1.0000
  4.2969	  3.0000
  4.3152	  0.0000
  4.3457	  2.0000
  4.3518	  1.0000
  4.2603	  2.0000
  4.2908	  0.0000
  4.2603	  2.0000
  4.2847	  3.0000
  4.2725	  2.0000
  4.3030	  5.0000
  4.2847	  2.0000
  4.2664	  2.0000
  4.2603	  3.0000
  4.2725	  0.0000
  4.2664	  1.0000
  4.3396	  6.0000
  4.2969	  5.0000
  4.2969	  3.0000
  4.2847	  2.0000
  4.2664	  2.0000
  4.2847	  3.0000
  4.2725	  2.0000
  4.2847	  3.0000
  4.3152	  3.0000
  4.3274	  2.0000
  4.2908	  3.0000
  4.2908	  0.0000
  4.2908	  5.0000
  4.3396	  4.0000
  4.3030	  3.0000
  4.2664	  3.0000
  4.3396	  1.0000
  4.2664	  3.0000
  4.3030	  3.0000
  4.3091	  2.0000
  4.2908	  3.0000
  4.3579	  2.0000
  4.3457	  2.0000
  4.2969	  4.0000
  4.2725	  0.0000
  4.2969	  1.0000
  4.3152	  0.0000
  4.3030	  5.0000
  4.2847	  4.0000
  4.2847	  1.0000
  4.2847	  5.0000
  4.2542	  1.0000
  4.2603	  5.0000
  4.3091	  2.0000
  4.2419	  1.0000
  4.2480	  4.0000
  4.2969	  2.0000
  4.3091	  2.0000
  4.2969	  1.0000
  4.2847	  4.0000
  4.3091	  3.0000
  4.2969	  4.0000
  4.2603	  3.0000
  4.2786	  5.0000
  4.3091	  1.0000
  4.2847	  2.0000
  4.2847	  2.0000
  4.3030	  1.0000
  4.3274	  2.0000
  4.3091	  1.0000
  4.3091	  3.0000
  4.2969	  2.0000
  4.3396	  0.0000
  4.2725	  2.0000
  4.2969	  1.0000
  4.2969	  0.0000
  4.3030	  2.0000
  4.2969	  1.0000
  4.2847	  2.0000
  4.2969	  2.0000
  4.2664	  3.0000
  4.2969	  2.0000
  4.2725	  2.0000
  4.2358	  4.0000
  4.2725	  3.0000
  4.3030	  3.0000
  4.2725	  1.0000
  4.2603	  3.0000
  4.2786	  3.0000
  4.2480	  5.0000
  4.3152	  3.0000
  4.3091	  2.0000
  4.2908	  3.0000
  4.2603	  2.0000
  4.2786	  3.0000
  4.3030	  5.0000
  4.3030	  0.0000
  4.2908	  1.0000
  4.3030	  3.0000
  4.2847	  3.0000
  4.3152	  4.0000
  4.3030	  1.0000
  4.2969	  0.0000
  4.3091	  1.0000
  4.3152	  3.0000
  4.2603	  0.0000
  4.3091	  5.0000
  4.2969	  2.0000
  4.2542	  1.0000
  4.2969	  3.0000
  4.2908	  4.0000
  4.2725	  1.0000
  4.2664	  4.0000
  4.2603	  4.0000
  4.2969	  2.0000
  4.2847	  2.0000
  4.2664	  1.0000
  4.2847	  0.0000
  4.2847	  3.0000
  4.2542	  2.0000
  4.2725	  2.0000
  4.2969	  1.0000
  4.3213	  3.0000
  4.2725	  1.0000
  4.2603	  0.0000
  4.2725	  1.0000
  4.2542	  0.0000
  4.2603	  2.0000
  4.2786	  1.0000
  4.3152	  0.0000
  4.2419	  1.0000
  4.2786	  1.0000
  4.2664	  1.0000
  4.2358	  1.0000
  4.2664	  1.0000
  4.2542	  1.0000
  4.2786	  0.0000
  4.2542	  3.0000
  4.2664	  5.0000
  4.2786	  1.0000
  4.2725	  1.0000
  4.2786	  2.0000
  4.2969	  1.0000
  4.2664	  1.0000
  4.2969	  0.0000
  4.2847	  2.0000
  4.3274	  2.0000
  4.2603	  1.0000
  4.2908	  2.0000
  4.2847	  2.0000
  4.2786	  0.0000
  4.2419	  2.0000
  4.2969	  3.0000
  4.2908	  2.0000
  4.2847	  2.0000
  4.2725	  2.0000
  4.2542	  0.0000
  4.2786	  2.0000
  4.2603	  2.0000
  4.2725	  2.0000
  4.3091	  1.0000
  4.2908	  1.0000
  4.2419	  2.0000
  4.2480	  1.0000
  4.2419	  2.0000
  4.2419	  1.0000
  4.2725	  1.0000
  4.2480	  1.0000
  4.2664	  1.0000
  4.2847	  2.0000
  4.2725	  3.0000
  4.2725	  4.0000
  4.2419	  1.0000
  4.2847	  3.0000
  4.2725	  1.0000
  4.2725	  0.0000
  4.2847	  2.0000
  4.2908	  1.0000
  4.2908	  0.0000
  4.2480	  2.0000
  4.2480	  1.0000
  4.2480	  0.0000
  4.3396	  2.0000
  4.3030	  6.0000
  4.2664	  3.0000
  4.2786	  1.0000
  4.2908	  0.0000
  4.2786	  1.0000
  4.2969	  1.0000
  4.2664	  2.0000
  4.3030	  2.0000
  4.3152	  3.0000
  4.3030	  2.0000
  4.2786	  2.0000
  4.2480	  2.0000
  4.2664	  0.0000
  4.2908	  1.0000
  4.2480	  4.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.3152	  3.0000
  4.3152	  4.0000
  4.2725	  3.0000
  4.2969	  0.0000
  4.2603	  1.0000
  4.2725	  2.0000
  4.2908	  0.0000
  4.2786	  1.0000
  4.2419	  0.0000
  4.3030	  0.0000
  4.2664	  0.0000
  4.2725	  0.0000
  4.2175	  2.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2847	  2.0000
  4.2542	  1.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2847	  1.0000
  4.3091	  0.0000
  4.2725	  3.0000
  4.2786	  2.0000
  4.2725	  2.0000
  4.2847	  0.0000
  4.2725	  0.0000
  4.2419	  1.0000
  4.2419	  2.0000
  4.2786	  1.0000
  4.2908	  0.0000
  4.2908	  2.0000
  4.2908	  1.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2419	  1.0000
  4.2297	  2.0000
  4.2419	  2.0000
  4.2725	  0.0000
  4.2725	  1.0000
  4.2969	  1.0000
  4.2664	  2.0000
  4.2236	  1.0000
  4.2603	  2.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2969	  0.0000
  4.2908	  1.0000
  4.2358	  0.0000
  4.2664	  0.0000
  4.2786	  0.0000
  4.2786	  0.0000
  4.2786	  4.0000
  4.2175	  0.0000
  4.2847	  2.0000
  4.2969	  0.0000
  4.2542	  1.0000
  4.2542	  2.0000
  4.2480	  0.0000
  4.2236	  1.0000
  4.3030	  2.0000
  4.2786	  1.0000
  4.2297	  0.0000
  4.2908	  2.0000
  4.2480	  0.0000
  4.2542	  1.0000
  4.2847	  0.0000
  4.2480	  0.0000
  4.2786	  1.0000
  4.2358	  0.0000
  4.2542	  2.0000
  4.2236	  1.0000
  4.2480	  1.0000
  4.2419	  0.0000
  4.2542	  2.0000
  4.2358	  2.0000
  4.2603	  2.0000
  4.2786	  1.0000
  4.2786	  1.0000
  4.2603	  1.0000
  4.2847	  0.0000
  4.2542	  1.0000
  4.2480	  0.0000
  4.3030	  1.0000
  4.2664	  0.0000
  4.2786	  0.0000
  4.2419	  1.0000
  4.2480	  1.0000
  4.2542	  1.0000
  4.2175	  0.0000
  4.2664	  2.0000
  4.2236	  0.0000
  4.2175	  1.0000
  4.2358	  1.0000
  4.2725	  2.0000
  4.2725	  1.0000
  4.2542	  1.0000
  4.2908	  4.0000
  4.2358	  0.0000
  4.2542	  0.0000
  4.2908	  1.0000
  4.2480	  1.0000
  4.2847	  0.0000
  4.2908	  0.0000
  4.2358	  0.0000
  4.2969	  0.0000
  4.2725	  1.0000
  4.2480	  1.0000
  4.2664	  0.0000
  4.2542	  2.0000
  4.2969	  0.0000
  4.2786	  1.0000
  4.2480	  1.0000
  4.2542	  2.0000
  4.2480	  1.0000
  4.2542	  0.0000
  4.2725	  2.0000
  4.2358	  1.0000
  4.2542	  2.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.3030	  0.0000
  4.2664	  1.0000
  4.2786	  0.0000
  4.2603	  0.0000
  4.2847	  1.0000
  4.3091	  1.0000
  4.2908	  1.0000
  4.2603	  2.0000
  4.2725	  0.0000
  4.2786	  1.0000
  4.2664	  0.0000
  4.2419	  1.0000
  4.2664	  1.0000
  4.2603	  3.0000
  4.2603	  1.0000
  4.2725	  2.0000
  4.2847	  2.0000
  4.2664	  1.0000
  4.2664	  4.0000
  4.2480	  1.0000
  4.2664	  1.0000
  4.2603	  1.0000
  4.2908	  2.0000
  4.2664	  0.0000
  4.2542	  0.0000
  4.2725	  1.0000
  4.2725	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2542	  2.0000
  4.2603	  2.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.2786	  2.0000
  4.2175	  0.0000
  4.2603	  0.0000
  4.2847	  0.0000
  4.2664	  2.0000
  4.3030	  1.0000
  4.2419	  0.0000
  4.2725	  1.0000
  4.2542	  2.0000
  4.2603	  1.0000
  4.2603	  1.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2725	  0.0000
  4.2419	  1.0000
  4.2297	  0.0000
  4.2786	  0.0000
  4.2969	  0.0000
  4.2786	  2.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2480	  1.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2480	  4.0000
  4.2358	  2.0000
  4.2847	  0.0000
  4.2786	  0.0000
  4.2358	  0.0000
  4.2908	  0.0000
  4.2358	  1.0000
  4.2603	  0.0000
  4.3030	  1.0000
  4.2603	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2603	  2.0000
  4.2786	  0.0000
  4.2725	  0.0000
  4.2969	  0.0000
  4.2664	  2.0000
  4.2542	  1.0000
  4.2480	  0.0000
  4.2664	  0.0000
  4.2297	  0.0000
  4.2358	  0.0000
  4.2664	  0.0000
  4.2542	  0.0000
  4.2114	  0.0000
  4.2786	  1.0000
  4.2358	  1.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2542	  2.0000
  4.2725	  0.0000
  4.2908	  1.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2297	  0.0000
  4.2419	  1.0000
  4.2603	  1.0000
  4.2603	  2.0000
  4.2786	  0.0000
  4.2725	  0.0000
  4.2542	  1.0000
  4.2480	  0.0000
  4.2419	  1.0000
  4.2542	  1.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.2236	  0.0000
  4.2664	  1.0000
  4.2480	  1.0000
  4.2358	  1.0000
  4.2603	  0.0000
  4.2297	  1.0000
  4.2358	  0.0000
  4.2175	  1.0000
  4.2725	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2664	  1.0000
  4.2480	  0.0000
  4.2664	  0.0000
  4.2969	  0.0000
  4.2358	  1.0000
  4.2542	  1.0000
  4.2786	  0.0000
  4.2358	  0.0000
  4.2725	  1.0000
  4.2664	  1.0000
  4.2419	  2.0000
  4.2480	  1.0000
  4.2664	  1.0000
  4.2908	  0.0000
  4.2664	  0.0000
  4.2236	  1.0000
  4.2297	  1.0000
  4.2175	  0.0000
  4.2908	  1.0000
  4.2603	  0.0000
  4.2603	  1.0000
  4.2480	  1.0000
  4.2542	  0.0000
  4.2969	  0.0000
  4.2542	  2.0000
  4.2664	  1.0000
  4.2847	  0.0000
  4.2419	  1.0000
  4.2358	  1.0000
  4.2908	  2.0000
  4.2542	  1.0000
  4.2358	  1.0000
  4.2847	  1.0000
  4.2542	  1.0000
  4.2297	  0.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2908	  0.0000
  4.2664	  0.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.3091	  1.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2542	  1.0000
  4.2725	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2542	  1.0000
  4.2664	  2.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.2664	  0.0000
  4.2419	  2.0000
  4.2419	  0.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2908	  0.0000
  4.2480	  1.0000
  4.2542	  1.0000
  4.2419	  2.0000
  4.2236	  0.0000
  4.2358	  0.0000
  4.2664	  0.0000
  4.2725	  0.0000
  4.2358	  1.0000
  4.2175	  0.0000
  4.2419	  1.0000
  4.2480	  0.0000
  4.2847	  0.0000
  4.2297	  1.0000
  4.2480	  0.0000
  4.2236	  0.0000
  4.2542	  0.0000
  4.2297	  0.0000
  4.2847	  0.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2969	  0.0000
  4.2603	  1.0000
  4.2786	  0.0000
  4.2603	  0.0000
  4.2358	  0.0000
  4.2664	  0.0000
  4.2664	  0.0000
  4.2297	  0.0000
  4.2419	  0.0000
  4.2664	  3.0000
  4.2419	  0.0000
  4.2786	  0.0000
  4.2908	  1.0000
  4.2480	  0.0000
  4.2297	  1.0000
  4.2175	  1.0000
  4.2664	  0.0000
  4.2236	  1.0000
  4.2664	  0.0000
  4.2480	  0.0000
  4.2603	  1.0000
  4.2664	  1.0000
  4.2358	  2.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2358	  0.0000
  4.2725	  1.0000
  4.2542	  1.0000
  4.2664	  1.0000
  4.2908	  0.0000
  4.2908	  1.0000
  4.2297	  1.0000
  4.2358	  0.0000
  4.2542	  0.0000
  4.2480	  1.0000
  4.2725	  0.0000
  4.2725	  0.0000
  4.2786	  1.0000
  4.2786	  2.0000
  4.2908	  0.0000
  4.2297	  0.0000
  4.2603	  0.0000
