S1533010.021428
Kangaroa 30/03/2015 10:02:13 30/03/2015 10:02:14 0560 0176.5 0038.5 -0.60 0.00 22.0 1013.0
-2.5 -2.5 00.0  00.0 -2.6 00.2  00.0
0000020 0020 0000000 0000 02
1 0 1 16340 1 0780 7.50 00355.o 0 0 00 000 12 000020 0.500 BT0
1 1 1 16340 1 0750 7.50 00355.p 0 0 00 000 00 000020 4.3651 BC0
355.000 .o analog 0 	355.000 .p photon 0 
  4.6631	 36.0000
  4.7485	 23.0000
  4.7180	 18.0000
  4.6936	 25.0000
  4.7546	 34.0000
  4.8157	 25.0000
  4.9377	 25.0000
  4.7546	 20.0000
  4.8340	 17.0000
  4.8645	 24.0000
  4.7607	 23.0000
  4.8279	 26.0000
  4.8096	 21.0000
  4.8645	 20.0000
  4.7974	 18.0000
  4.7119	 24.0000
  4.6448	 15.0000
  4.7302	 22.0000
  4.8279	 21.0000
  4.6753	 20.0000
  4.7607	 16.0000
  4.6204	 18.0000
  4.6631	 18.0000
  4.7791	 14.0000
  4.7302	 20.0000
  4.6753	 24.0000
  4.6082	 20.0000
  4.6631	 19.0000
  4.6448	 13.0000
  4.6265	 22.0000
  4.6448	 19.0000
  4.6265	 16.0000
  4.5776	 26.0000
  4.6448	 28.0000
  4.6936	 17.0000
  4.6265	 14.0000
  4.5715	 15.0000
  4.6631	 25.0000
  4.6753	 23.0000
  4.6082	 22.0000
  4.6082	 18.0000
  4.7668	 22.0000
  4.7302	 18.0000
  4.5593	 12.0000
  4.5166	 21.0000
  4.6631	 19.0000
  4.6814	 14.0000
  4.5776	 12.0000
  4.6021	 17.0000
  4.6204	 11.0000
  4.6082	 12.0000
  4.5471	  9.0000
  4.5593	 10.0000
  4.5593	 14.0000
  4.5227	 13.0000
  4.5532	 14.0000
  4.5837	 15.0000
  4.5654	 15.0000
  4.4800	 13.0000
  4.5532	 14.0000
  4.4739	 19.0000
  4.5532	 20.0000
  4.4800	 16.0000
  4.5654	 16.0000
  4.5898	 12.0000
  4.5776	 23.0000
  4.6021	 20.0000
  4.5654	 17.0000
  4.6021	  8.0000
  4.6570	 12.0000
  4.5898	 14.0000
  4.5898	  8.0000
  4.5288	  8.0000
  4.6082	  8.0000
  4.5898	  8.0000
  4.5410	 15.0000
  4.5532	 18.0000
  4.4739	 13.0000
  4.5105	 18.0000
  4.5532	  9.0000
  4.4434	  9.0000
  4.4556	 15.0000
  4.4312	 10.0000
  4.4434	 13.0000
  4.5654	 10.0000
  4.5288	  8.0000
  4.5288	  9.0000
  4.5166	 12.0000
  4.4556	 11.0000
  4.4983	 13.0000
  4.5227	 11.0000
  4.4861	  7.0000
  4.4617	  9.0000
  4.4556	  6.0000
  4.4617	  9.0000
  4.4739	  9.0000
  4.4861	 10.0000
  4.5166	  8.0000
  4.4922	 12.0000
  4.4312	 14.0000
  4.4373	  7.0000
  4.3701	 11.0000
  4.4189	  8.0000
  4.4495	  9.0000
  4.4312	  9.0000
  4.4434	 13.0000
  4.4312	  7.0000
  4.4373	 12.0000
  4.4861	  7.0000
  4.4495	  8.0000
  4.4800	 11.0000
  4.4861	 11.0000
  4.4250	  5.0000
  4.4861	 10.0000
  4.4189	 13.0000
  4.4312	 11.0000
  4.3945	  9.0000
  4.4189	 10.0000
  4.4678	 10.0000
  4.4617	 11.0000
  4.4067	 10.0000
  4.3823	  9.0000
  4.4434	 21.0000
  4.4434	 10.0000
  4.3762	 11.0000
  4.4189	  6.0000
  4.4006	 14.0000
  4.4373	 10.0000
  4.4556	 12.0000
  4.4617	  6.0000
  4.4983	 13.0000
  4.5776	 10.0000
  4.4250	  9.0000
  4.4556	  9.0000
  4.4922	  9.0000
  4.4983	 12.0000
  4.5044	 12.0000
  4.4800	 10.0000
  4.4556	  4.0000
  4.4861	 10.0000
  4.4800	  9.0000
  4.4250	 11.0000
  4.4312	  6.0000
  4.4678	  4.0000
  4.4495	  9.0000
  4.4434	  7.0000
  4.3579	  9.0000
  4.3823	 11.0000
  4.4250	  7.0000
  4.4006	  6.0000
  4.3823	  6.0000
  4.3701	  6.0000
  4.3518	 12.0000
  4.3945	  4.0000
  4.4067	  1.0000
  4.4739	  4.0000
  4.4434	  5.0000
  4.3762	 10.0000
  4.3579	 14.0000
  4.4312	  8.0000
  4.3518	  7.0000
  4.4678	 12.0000
  4.3213	  5.0000
  4.3701	 10.0000
  4.3945	  7.0000
  4.3945	  6.0000
  4.4006	  5.0000
  4.4556	  7.0000
  4.3945	  9.0000
  4.4006	  8.0000
  4.3701	  7.0000
  4.3945	  7.0000
  4.3945	  8.0000
  4.4067	  8.0000
  4.3762	  6.0000
  4.3579	 11.0000
  4.3701	  9.0000
  4.4312	  5.0000
  4.3457	  4.0000
  4.4373	  4.0000
  4.4373	  5.0000
  4.4189	  3.0000
  4.3945	  7.0000
  4.3762	 11.0000
  4.4312	  3.0000
  4.3701	  4.0000
  4.3823	  3.0000
  4.3091	  6.0000
  4.3396	  4.0000
  4.3457	  8.0000
  4.3274	  4.0000
  4.3762	  3.0000
  4.3823	  5.0000
  4.3518	  5.0000
  4.2969	  6.0000
  4.3396	  4.0000
  4.3640	  3.0000
  4.3701	  5.0000
  4.3152	  3.0000
  4.3213	  3.0000
  4.3457	  4.0000
  4.3213	  6.0000
  4.3823	  5.0000
  4.3640	  6.0000
  4.3274	  7.0000
  4.3518	  4.0000
  4.3457	  1.0000
  4.2908	  3.0000
  4.3579	  4.0000
  4.3396	  3.0000
  4.3884	  3.0000
  4.3396	  0.0000
  4.3640	  3.0000
  4.3518	  5.0000
  4.3396	  4.0000
  4.3335	  4.0000
  4.3152	  5.0000
  4.3213	  7.0000
  4.3030	  9.0000
  4.3335	  5.0000
  4.2786	  1.0000
  4.3457	  3.0000
  4.2847	  4.0000
  4.3274	  3.0000
  4.3396	  2.0000
  4.3518	  3.0000
  4.3762	  5.0000
  4.3579	  3.0000
  4.3213	  2.0000
  4.2847	  4.0000
  4.3152	  7.0000
  4.3091	  4.0000
  4.3457	  1.0000
  4.3274	  3.0000
  4.3640	  5.0000
  4.2847	  2.0000
  4.3335	  5.0000
  4.2969	  2.0000
  4.3640	  5.0000
  4.3274	  4.0000
  4.2969	  3.0000
  4.3213	  5.0000
  4.3518	  4.0000
  4.3396	  4.0000
  4.3213	  4.0000
  4.2908	  7.0000
  4.2908	  1.0000
  4.3518	  2.0000
  4.3152	  2.0000
  4.3335	  3.0000
  4.3396	  6.0000
  4.3213	  6.0000
  4.2847	  4.0000
  4.3396	  3.0000
  4.3335	  4.0000
  4.3030	  3.0000
  4.3091	  7.0000
  4.3518	  3.0000
  4.3640	  4.0000
  4.2908	  2.0000
  4.3457	  5.0000
  4.2664	  7.0000
  4.2969	  3.0000
  4.3274	  2.0000
  4.3640	  4.0000
  4.3701	  2.0000
  4.3213	  3.0000
  4.3274	  2.0000
  4.3396	  4.0000
  4.3274	  4.0000
  4.3274	  3.0000
  4.2786	  5.0000
  4.3091	  6.0000
  4.2725	  4.0000
  4.3091	  3.0000
  4.3213	  3.0000
  4.2908	  4.0000
  4.3396	  1.0000
  4.3335	  3.0000
  4.3518	  7.0000
  4.3457	  1.0000
  4.3335	  1.0000
  4.2969	  2.0000
  4.3274	  2.0000
  4.2969	  1.0000
  4.3152	  2.0000
  4.2847	  3.0000
  4.3518	  1.0000
  4.2908	  0.0000
  4.2603	  4.0000
  4.2786	  2.0000
  4.2725	  2.0000
  4.2725	  2.0000
  4.2664	  4.0000
  4.3274	  4.0000
  4.3030	  1.0000
  4.2786	  3.0000
  4.3091	  3.0000
  4.2969	  3.0000
  4.2847	  4.0000
  4.3274	  2.0000
  4.2908	  4.0000
  4.3396	  2.0000
  4.2664	  3.0000
  4.2847	  4.0000
  4.2786	  4.0000
  4.2969	  5.0000
  4.3030	  1.0000
  4.3091	  4.0000
  4.2542	  1.0000
  4.2908	  0.0000
  4.2908	  4.0000
  4.3213	  2.0000
  4.2786	  2.0000
  4.2908	  2.0000
  4.3030	  4.0000
  4.2969	  3.0000
  4.2664	  2.0000
  4.2908	  0.0000
  4.3091	  4.0000
  4.2664	  1.0000
  4.2725	  3.0000
  4.3213	  5.0000
  4.2786	  3.0000
  4.3396	  3.0000
  4.3274	  1.0000
  4.2908	  3.0000
  4.2236	  2.0000
  4.2969	  2.0000
  4.2908	  0.0000
  4.2908	  3.0000
  4.3213	  2.0000
  4.2969	  2.0000
  4.2664	  2.0000
  4.3152	  1.0000
  4.3030	  3.0000
  4.3091	  2.0000
  4.2847	  4.0000
  4.2542	  2.0000
  4.2969	  3.0000
  4.2908	  4.0000
  4.3152	  1.0000
  4.2786	  2.0000
  4.3152	  5.0000
  4.3030	  2.0000
  4.3213	  3.0000
  4.2847	  2.0000
  4.2603	  0.0000
  4.2969	  0.0000
  4.3030	  2.0000
  4.2908	  4.0000
  4.2786	  1.0000
  4.2847	  0.0000
  4.2847	  3.0000
  4.3152	  2.0000
  4.2786	  4.0000
  4.2786	  0.0000
  4.2847	  0.0000
  4.3030	  2.0000
  4.3030	  4.0000
  4.2847	  0.0000
  4.3091	  3.0000
  4.3213	  2.0000
  4.3335	  0.0000
  4.2542	  0.0000
  4.2603	  2.0000
  4.2908	  1.0000
  4.3091	  3.0000
  4.2908	  2.0000
  4.2664	  3.0000
  4.2908	  2.0000
  4.2664	  1.0000
  4.2725	  5.0000
  4.3030	  3.0000
  4.2908	  2.0000
  4.2969	  1.0000
  4.2969	  1.0000
  4.2480	  1.0000
  4.2969	  0.0000
  4.2786	  3.0000
  4.3518	  2.0000
  4.3030	  2.0000
  4.2603	  0.0000
  4.2725	  2.0000
  4.3152	  0.0000
  4.2297	  1.0000
  4.2847	  1.0000
  4.2786	  3.0000
  4.2786	  1.0000
  4.3030	  1.0000
  4.2603	  3.0000
  4.2603	  2.0000
  4.2542	  3.0000
  4.2542	  4.0000
  4.2908	  4.0000
  4.3091	  3.0000
  4.3030	  1.0000
  4.2908	  1.0000
  4.2908	  2.0000
  4.3335	  0.0000
  4.2664	  4.0000
  4.2664	  2.0000
  4.2786	  5.0000
  4.2847	  1.0000
  4.3152	  1.0000
  4.2847	  2.0000
  4.2969	  1.0000
  4.2664	  1.0000
  4.2969	  1.0000
  4.3152	  3.0000
  4.2969	  0.0000
  4.2969	  1.0000
  4.2542	  0.0000
  4.2969	  3.0000
  4.2786	  1.0000
  4.2847	  0.0000
  4.2480	  4.0000
  4.3213	  3.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2603	  3.0000
  4.2664	  4.0000
  4.2786	  2.0000
  4.2480	  0.0000
  4.2603	  3.0000
  4.2603	  1.0000
  4.2542	  3.0000
  4.2603	  4.0000
  4.2725	  1.0000
  4.2725	  2.0000
  4.2725	  0.0000
  4.2664	  2.0000
  4.2603	  3.0000
  4.2847	  3.0000
  4.2542	  4.0000
  4.2969	  0.0000
  4.2786	  0.0000
  4.3091	  8.0000
  4.2664	  3.0000
  4.2908	  0.0000
  4.2969	  1.0000
  4.2847	  3.0000
  4.2725	  1.0000
  4.2969	  2.0000
  4.2542	  1.0000
  4.3091	  4.0000
  4.2908	  6.0000
  4.2664	  1.0000
  4.2786	  2.0000
  4.2664	  2.0000
  4.2603	  2.0000
  4.3030	  0.0000
  4.2603	  5.0000
  4.2847	  0.0000
  4.3152	  2.0000
  4.2847	  0.0000
  4.2786	  1.0000
  4.2847	  0.0000
  4.3213	  6.0000
  4.2969	  0.0000
  4.2786	  2.0000
  4.2786	  1.0000
  4.2969	  0.0000
  4.2786	  2.0000
  4.2847	  2.0000
  4.2664	  1.0000
  4.2969	  1.0000
  4.2969	  1.0000
  4.2419	  1.0000
  4.2542	  0.0000
  4.2419	  3.0000
  4.3030	  2.0000
  4.2969	  1.0000
  4.2847	  2.0000
  4.2969	  1.0000
  4.2786	  1.0000
  4.2542	  3.0000
  4.2786	  1.0000
  4.2542	  2.0000
  4.2786	  1.0000
  4.3030	  4.0000
  4.2847	  0.0000
  4.2908	  0.0000
  4.2480	  3.0000
  4.2969	  0.0000
  4.3030	  4.0000
  4.2969	  0.0000
  4.3335	  2.0000
  4.2847	  2.0000
  4.3274	  6.0000
  4.2725	  3.0000
  4.2664	  0.0000
  4.2664	  1.0000
  4.2908	  3.0000
  4.2664	  0.0000
  4.2419	  1.0000
  4.2664	  1.0000
  4.2847	  1.0000
  4.2847	  0.0000
  4.2419	  3.0000
  4.2847	  2.0000
  4.2603	  4.0000
  4.3030	  1.0000
  4.2603	  4.0000
  4.2847	  2.0000
  4.2908	  0.0000
  4.2725	  0.0000
  4.2847	  1.0000
  4.3091	  0.0000
  4.2725	  0.0000
  4.2847	  2.0000
  4.2847	  3.0000
  4.3274	  2.0000
  4.2664	  1.0000
  4.2603	  1.0000
  4.2847	  1.0000
  4.2847	  4.0000
  4.2603	  1.0000
  4.2175	  2.0000
  4.2480	  0.0000
  4.2908	  1.0000
  4.2603	  1.0000
  4.2725	  2.0000
  4.3030	  1.0000
  4.2786	  3.0000
  4.2847	  0.0000
  4.2847	  0.0000
  4.2542	  1.0000
  4.2725	  1.0000
  4.2725	  1.0000
  4.2786	  1.0000
  4.2725	  1.0000
  4.2603	  0.0000
  4.2786	  3.0000
  4.2419	  2.0000
  4.2725	  0.0000
  4.2908	  2.0000
  4.2725	  0.0000
  4.2725	  1.0000
  4.2542	  1.0000
  4.2480	  0.0000
  4.2725	  0.0000
  4.2480	  0.0000
  4.2725	  0.0000
  4.2847	  0.0000
  4.2603	  1.0000
  4.2358	  1.0000
  4.2603	  1.0000
  4.2847	  2.0000
  4.2358	  1.0000
  4.2603	  1.0000
  4.2358	  0.0000
  4.2480	  1.0000
  4.2725	  1.0000
  4.2480	  0.0000
  4.2664	  0.0000
  4.2725	  1.0000
  4.2969	  0.0000
  4.2847	  2.0000
  4.2419	  1.0000
  4.2847	  2.0000
  4.2664	  1.0000
  4.2969	  4.0000
  4.2480	  2.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.2725	  1.0000
  4.2847	  1.0000
  4.2725	  0.0000
  4.2786	  0.0000
  4.3030	  2.0000
  4.2664	  0.0000
  4.2297	  0.0000
  4.2297	  1.0000
  4.2603	  0.0000
  4.2297	  2.0000
  4.2725	  0.0000
  4.2603	  2.0000
  4.2847	  1.0000
  4.2725	  1.0000
  4.2358	  1.0000
  4.2542	  0.0000
  4.2236	  1.0000
  4.2603	  0.0000
  4.2725	  2.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2786	  1.0000
  4.2664	  1.0000
  4.2725	  2.0000
  4.2236	  2.0000
  4.2725	  0.0000
  4.2786	  1.0000
  4.2725	  0.0000
  4.2664	  2.0000
  4.2480	  1.0000
  4.2358	  0.0000
  4.2908	  1.0000
  4.2603	  0.0000
  4.2664	  1.0000
  4.2725	  1.0000
  4.2847	  0.0000
  4.2542	  0.0000
  4.2603	  2.0000
  4.2419	  0.0000
  4.2786	  0.0000
  4.2725	  1.0000
  4.2847	  2.0000
  4.3091	  1.0000
  4.2847	  0.0000
  4.2603	  0.0000
  4.2786	  3.0000
  4.2847	  1.0000
  4.2664	  0.0000
  4.2236	  1.0000
  4.2603	  1.0000
  4.2908	  0.0000
  4.2358	  1.0000
  4.2542	  1.0000
  4.2297	  0.0000
  4.2358	  0.0000
  4.2725	  1.0000
  4.2725	  0.0000
  4.2786	  1.0000
  4.2725	  0.0000
  4.2725	  0.0000
  4.2725	  1.0000
  4.2419	  2.0000
  4.2664	  0.0000
  4.2358	  0.0000
  4.2480	  1.0000
  4.2358	  0.0000
  4.2908	  0.0000
  4.2175	  0.0000
  4.2297	  0.0000
  4.2542	  1.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2603	  2.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2847	  1.0000
  4.2664	  0.0000
  4.2969	  0.0000
  4.2542	  1.0000
  4.2542	  1.0000
  4.2542	  1.0000
  4.2603	  0.0000
  4.2603	  2.0000
  4.2542	  1.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2664	  0.0000
  4.2725	  0.0000
  4.2664	  0.0000
  4.2786	  1.0000
  4.2419	  0.0000
  4.2725	  0.0000
  4.2480	  1.0000
  4.2419	  1.0000
  4.2603	  1.0000
  4.2542	  1.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2480	  2.0000
  4.2725	  0.0000
  4.2419	  0.0000
  4.2480	  2.0000
  4.2480	  0.0000
  4.3091	  1.0000
  4.2664	  0.0000
  4.2969	  1.0000
  4.2419	  1.0000
  4.2786	  0.0000
  4.2236	  1.0000
  4.2175	  1.0000
  4.2664	  0.0000
  4.2542	  1.0000
  4.2358	  0.0000
  4.2542	  0.0000
  4.2603	  1.0000
  4.2725	  0.0000
  4.2725	  0.0000
  4.2664	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2480	  1.0000
  4.2664	  0.0000
  4.2664	  0.0000
  4.2358	  0.0000
  4.2542	  0.0000
  4.2358	  1.0000
  4.2297	  0.0000
  4.2847	  0.0000
  4.2542	  0.0000
  4.2908	  0.0000
  4.2358	  2.0000
  4.2664	  0.0000
  4.2847	  0.0000
  4.2419	  0.0000
  4.2664	  0.0000
  4.2725	  0.0000
  4.2419	  2.0000
  4.2908	  1.0000
  4.2725	  0.0000
  4.2297	  1.0000
  4.2480	  1.0000
  4.3030	  0.0000
  4.2419	  0.0000
  4.2419	  1.0000
  4.2297	  1.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2847	  1.0000
  4.2297	  2.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2603	  1.0000
  4.2419	  2.0000
  4.2358	  1.0000
  4.2480	  1.0000
  4.2542	  0.0000
  4.2236	  0.0000
  4.2542	  1.0000
  4.2480	  1.0000
  4.2786	  1.0000
  4.2480	  0.0000
  4.2725	  0.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2297	  0.0000
  4.2664	  1.0000
  4.2664	  0.0000
  4.2358	  1.0000
  4.2664	  1.0000
  4.2908	  0.0000
  4.2297	  0.0000
  4.2725	  1.0000
  4.2725	  1.0000
  4.2297	  0.0000
  4.2664	  2.0000
  4.2969	  2.0000
  4.2297	  0.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2542	  2.0000
  4.2786	  1.0000
  4.2908	  0.0000
  4.2542	  2.0000
  4.2419	  0.0000
  4.2480	  1.0000
  4.2236	  0.0000
  4.2542	  2.0000
  4.2725	  1.0000
  4.2664	  1.0000
  4.2419	  1.0000
  4.2297	  0.0000
  4.2847	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2603	  1.0000
  4.2725	  2.0000
  4.2664	  0.0000
  4.2908	  0.0000
  4.2847	  1.0000
  4.2419	  0.0000
  4.2114	  0.0000
  4.2664	  1.0000
  4.2847	  1.0000
  4.2542	  1.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2236	  0.0000
  4.2297	  0.0000
  4.2175	  1.0000
  4.2480	  0.0000
  4.2236	  0.0000
  4.2236	  2.0000
  4.2603	  0.0000
  4.2297	  0.0000
  4.2847	  2.0000
  4.2358	  1.0000
  4.2358	  1.0000
  4.2358	  0.0000
  4.2480	  2.0000
  4.2603	  1.0000
  4.2542	  1.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2664	  1.0000
  4.2542	  0.0000
  4.2664	  1.0000
  4.2603	  1.0000
  4.2603	  0.0000
  4.2664	  0.0000
  4.2725	  1.0000
  4.2603	  1.0000
  4.2480	  0.0000
  4.2725	  0.0000
  4.2419	  3.0000
  4.2786	  1.0000
  4.2664	  0.0000
  4.2236	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2786	  0.0000
  4.2725	  0.0000
  4.2908	  1.0000
  4.2908	  0.0000
  4.2603	  1.0000
  4.2480	  1.0000
  4.2542	  1.0000
  4.2603	  0.0000
  4.2358	  1.0000
  4.2664	  1.0000
  4.2480	  0.0000
  4.2603	  0.0000
  4.2847	  0.0000
  4.2725	  0.0000
  4.2725	  0.0000
  4.2480	  1.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2542	  0.0000
  4.2786	  0.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.2480	  1.0000
  4.2603	  0.0000
  4.2419	  1.0000
  4.2480	  0.0000
  4.2358	  2.0000
  4.2725	  0.0000
  4.2603	  1.0000
  4.2297	  0.0000
  4.2786	  0.0000
  4.2786	  1.0000
  4.2419	  0.0000
  4.2786	  1.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2786	  2.0000
  4.2664	  0.0000
  4.2480	  0.0000
  4.2847	  0.0000
  4.2542	  0.0000
  4.2358	  0.0000
  4.2358	  0.0000
  4.2419	  1.0000
  4.2603	  0.0000
  4.2786	  0.0000
  4.2847	  1.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2603	  2.0000
  4.2297	  0.0000
  4.2297	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2480	  1.0000
  4.2542	  1.0000
  4.2603	  1.0000
  4.2542	  0.0000
  4.2725	  1.0000
