S1533010.024418
Kangaroa 30/03/2015 10:02:43 30/03/2015 10:02:44 0560 0176.5 0038.5 -1.80 0.00 22.0 1013.0
-2.5 -2.5 00.0  00.0 -2.6 00.2  00.0
0000020 0020 0000000 0000 02
1 0 1 16340 1 0780 7.50 00355.o 0 0 00 000 12 000020 0.500 BT0
1 1 1 16340 1 0750 7.50 00355.p 0 0 00 000 00 000020 4.3651 BC0
355.000 .o analog 0 	355.000 .p photon 0 
  8.6853	 94.0000
  8.4961	 97.0000
  8.3313	 95.0000
  8.5327	 94.0000
  8.1726	 94.0000
  8.1177	 83.0000
  8.0566	 98.0000
  7.9407	 93.0000
  7.7515	 90.0000
  7.6660	 87.0000
  7.6660	 89.0000
  7.4280	 78.0000
  7.4158	 85.0000
  7.5500	 98.0000
  7.3242	 82.0000
  7.1899	 75.0000
  7.1838	 89.0000
  7.2327	 78.0000
  7.1655	 80.0000
  7.1533	 77.0000
  6.9275	 81.0000
  7.1106	 81.0000
  6.8848	 82.0000
  6.7139	 72.0000
  6.9031	 84.0000
  6.8420	 77.0000
  6.6650	 67.0000
  6.6162	 65.0000
  6.4880	 78.0000
  6.5369	 70.0000
  6.5430	 68.0000
  6.6895	 67.0000
  6.3660	 80.0000
  6.5125	 69.0000
  6.4331	 80.0000
  6.3232	 68.0000
  6.2012	 72.0000
  6.0547	 63.0000
  6.2683	 66.0000
  6.2134	 64.0000
  6.2073	 60.0000
  6.2500	 70.0000
  6.2500	 62.0000
  6.1218	 66.0000
  6.0486	 64.0000
  6.0913	 69.0000
  6.0059	 60.0000
  6.1157	 66.0000
  5.8167	 63.0000
  5.9448	 61.0000
  5.8411	 59.0000
  5.8533	 57.0000
  5.9204	 47.0000
  5.9204	 46.0000
  5.9387	 60.0000
  5.7129	 52.0000
  5.7861	 51.0000
  5.6641	 55.0000
  5.5847	 53.0000
  5.6091	 47.0000
  5.5115	 53.0000
  5.4077	 53.0000
  5.6091	 53.0000
  5.5176	 50.0000
  5.4687	 50.0000
  5.5664	 54.0000
  5.4504	 48.0000
  5.3650	 47.0000
  5.4199	 45.0000
  5.4749	 48.0000
  5.5176	 44.0000
  5.3894	 47.0000
  5.4382	 43.0000
  5.5115	 47.0000
  5.4138	 39.0000
  5.3162	 49.0000
  5.2917	 47.0000
  5.3101	 36.0000
  5.3467	 36.0000
  5.3162	 43.0000
  5.3101	 44.0000
  5.3772	 36.0000
  5.2979	 42.0000
  5.2856	 45.0000
  5.2429	 36.0000
  5.2612	 44.0000
  5.1331	 59.0000
  5.2185	 43.0000
  5.2612	 43.0000
  5.2002	 43.0000
  5.1453	 38.0000
  5.3650	 35.0000
  5.3040	 34.0000
  5.2673	 43.0000
  5.2856	 36.0000
  5.3345	 50.0000
  5.1880	 30.0000
  5.1636	 35.0000
  5.1941	 38.0000
  5.1270	 35.0000
  5.0903	 39.0000
  5.0720	 44.0000
  5.1147	 34.0000
  5.1575	 37.0000
  5.1086	 35.0000
  5.0964	 25.0000
  5.1453	 39.0000
  5.0171	 37.0000
  5.0232	 40.0000
  5.1575	 47.0000
  5.0171	 35.0000
  5.0110	 35.0000
  5.0232	 38.0000
  4.9866	 37.0000
  5.0476	 37.0000
  5.1392	 39.0000
  5.0232	 34.0000
  4.9988	 34.0000
  5.0110	 31.0000
  4.9988	 42.0000
  5.0720	 27.0000
  4.9255	 40.0000
  5.0232	 25.0000
  5.0049	 35.0000
  4.9561	 30.0000
  4.9194	 34.0000
  4.9133	 39.0000
  4.9805	 34.0000
  4.9927	 31.0000
  4.9438	 27.0000
  4.9438	 27.0000
  4.8645	 34.0000
  4.9744	 27.0000
  5.0049	 30.0000
  5.0232	 40.0000
  5.0659	 34.0000
  4.9255	 34.0000
  4.8950	 31.0000
  4.8340	 32.0000
  4.9377	 28.0000
  4.9011	 28.0000
  4.8462	 20.0000
  4.8767	 26.0000
  4.8828	 27.0000
  4.8950	 28.0000
  4.8767	 32.0000
  4.7791	 34.0000
  4.8706	 26.0000
  4.8828	 26.0000
  4.7607	 27.0000
  4.7791	 22.0000
  4.8889	 23.0000
  4.8279	 25.0000
  4.8706	 21.0000
  4.9011	 23.0000
  4.8218	 29.0000
  4.7607	 27.0000
  4.7546	 20.0000
  4.8218	 29.0000
  4.7424	 18.0000
  4.7302	 24.0000
  4.7241	 21.0000
  4.6814	 17.0000
  4.7913	 22.0000
  4.7974	 29.0000
  4.6814	 25.0000
  4.7363	 24.0000
  4.7363	 14.0000
  4.6753	 27.0000
  4.6631	 23.0000
  4.6631	 21.0000
  4.6570	 20.0000
  4.7607	 25.0000
  4.7607	 13.0000
  4.7302	 16.0000
  4.6753	 17.0000
  4.6692	 18.0000
  4.7119	 19.0000
  4.7058	 14.0000
  4.6692	 15.0000
  4.7241	 20.0000
  4.6387	 23.0000
  4.5654	 18.0000
  4.6387	 30.0000
  4.6448	 17.0000
  4.6570	 15.0000
  4.6143	 21.0000
  4.6021	 19.0000
  4.6387	 18.0000
  4.5898	 20.0000
  4.5532	 21.0000
  4.6570	 29.0000
  4.6204	 16.0000
  4.5532	 20.0000
  4.6387	 21.0000
  4.6448	 19.0000
  4.5654	 19.0000
  4.5898	 22.0000
  4.5715	 15.0000
  4.6570	 14.0000
  4.6692	  8.0000
  4.6265	 23.0000
  4.5776	 14.0000
  4.5654	 17.0000
  4.6143	 24.0000
  4.6082	 18.0000
  4.5898	 19.0000
  4.4861	 19.0000
  4.5593	 14.0000
  4.5532	 13.0000
  4.5715	 19.0000
  4.6021	 15.0000
  4.6143	 26.0000
  4.7424	 27.0000
  4.5776	 24.0000
  4.6692	 12.0000
  4.5898	 14.0000
  4.5776	 20.0000
  4.6509	 23.0000
  4.6265	 23.0000
  4.6387	 17.0000
  4.7119	 13.0000
  4.7058	 12.0000
  4.5837	 21.0000
  4.5044	 17.0000
  4.5654	 15.0000
  4.6692	 11.0000
  4.6753	 18.0000
  4.6021	 15.0000
  4.5349	 18.0000
  4.5349	 17.0000
  4.5532	  8.0000
  4.5837	 21.0000
  4.5776	 14.0000
  4.5837	 11.0000
  4.5410	 18.0000
  4.5349	 15.0000
  4.5166	 21.0000
  4.5898	 14.0000
  4.5532	 17.0000
  4.5837	 18.0000
  4.5959	 14.0000
  4.4739	 10.0000
  4.5166	 13.0000
  4.5837	 17.0000
  4.5410	 17.0000
  4.5227	 17.0000
  4.5410	 16.0000
  4.5532	 14.0000
  4.5593	 18.0000
  4.4495	  8.0000
  4.4678	 15.0000
  4.5349	  9.0000
  4.5715	 13.0000
  4.5227	 20.0000
  4.4983	 12.0000
  4.4800	 12.0000
  4.5044	 13.0000
  4.4861	 17.0000
  4.4800	 11.0000
  4.5410	  7.0000
  4.5166	 12.0000
  4.5837	 11.0000
  4.5044	 15.0000
  4.5105	 10.0000
  4.5044	  7.0000
  4.5898	 16.0000
  4.4739	 11.0000
  4.4067	 11.0000
  4.4861	  7.0000
  4.4312	  9.0000
  4.4128	 14.0000
  4.5227	  9.0000
  4.4617	  9.0000
  4.4434	 15.0000
  4.4495	 11.0000
  4.4312	 11.0000
  4.4739	 15.0000
  4.4312	  9.0000
  4.4617	 11.0000
  4.4617	  7.0000
  4.3396	  9.0000
  4.4922	  7.0000
  4.4739	  8.0000
  4.4861	  4.0000
  4.5044	  7.0000
  4.4678	 11.0000
  4.4434	  5.0000
  4.4556	  9.0000
  4.4495	  3.0000
  4.4067	  6.0000
  4.3640	  8.0000
  4.4128	 10.0000
  4.3945	  6.0000
  4.4067	  5.0000
  4.3823	  4.0000
  4.3823	  4.0000
  4.3701	  9.0000
  4.3762	  8.0000
  4.3274	  6.0000
  4.4067	  4.0000
  4.3457	  3.0000
  4.3274	  2.0000
  4.3213	  4.0000
  4.3396	  9.0000
  4.3823	  8.0000
  4.4067	  7.0000
  4.3640	  2.0000
  4.3213	  9.0000
  4.3579	  5.0000
  4.3213	  7.0000
  4.3884	 10.0000
  4.4312	  7.0000
  4.4373	  6.0000
  4.3823	  9.0000
  4.3274	 11.0000
  4.3213	  5.0000
  4.4434	  5.0000
  4.4312	  8.0000
  4.4006	  6.0000
  4.3945	  8.0000
  4.4128	  5.0000
  4.4128	  3.0000
  4.4739	  6.0000
  4.4617	  3.0000
  4.4006	  5.0000
  4.3396	  5.0000
  4.4067	  8.0000
  4.3884	  2.0000
  4.3701	  6.0000
  4.3457	  6.0000
  4.3396	 12.0000
  4.3701	 13.0000
  4.3701	  7.0000
  4.3457	  4.0000
  4.3579	  8.0000
  4.3396	  4.0000
  4.3396	  6.0000
  4.3579	 11.0000
  4.3396	  7.0000
  4.4617	  9.0000
  4.4189	 10.0000
  4.3457	  5.0000
  4.3579	  9.0000
  4.4006	  9.0000
  4.3274	  6.0000
  4.3457	  5.0000
  4.4312	  3.0000
  4.4189	  7.0000
  4.4006	  4.0000
  4.4006	  5.0000
  4.3335	  7.0000
  4.4189	  5.0000
  4.3579	  7.0000
  4.3213	  4.0000
  4.3823	  7.0000
  4.3518	  2.0000
  4.3396	  7.0000
  4.3640	  6.0000
  4.3457	  5.0000
  4.3823	  4.0000
  4.3884	  3.0000
  4.3701	  2.0000
  4.3884	  6.0000
  4.4067	  5.0000
  4.3335	  2.0000
  4.3823	  7.0000
  4.3274	  5.0000
  4.3213	 11.0000
  4.3274	  2.0000
  4.3579	  4.0000
  4.3884	  8.0000
  4.3945	  8.0000
  4.3579	  4.0000
  4.3457	  4.0000
  4.3518	  4.0000
  4.3396	  4.0000
  4.4189	  3.0000
  4.2908	  8.0000
  4.3518	  6.0000
  4.3701	  6.0000
  4.3457	  6.0000
  4.3579	  2.0000
  4.3335	  4.0000
  4.2969	  5.0000
  4.3030	  2.0000
  4.3457	  5.0000
  4.3762	  4.0000
  4.3945	  5.0000
  4.3701	  8.0000
  4.3762	  4.0000
  4.3457	  3.0000
  4.3701	  5.0000
  4.3274	  3.0000
  4.2664	  3.0000
  4.3945	  4.0000
  4.3396	  3.0000
  4.3457	  4.0000
  4.3884	  4.0000
  4.2908	  4.0000
  4.3213	  5.0000
  4.3518	  3.0000
  4.3457	  4.0000
  4.3640	  4.0000
  4.3091	  5.0000
  4.3518	  1.0000
  4.3518	  3.0000
  4.3030	  4.0000
  4.3335	  4.0000
  4.3945	  5.0000
  4.2969	  7.0000
  4.3335	  2.0000
  4.3701	  4.0000
  4.2969	  2.0000
  4.3091	  7.0000
  4.3396	  9.0000
  4.3091	  4.0000
  4.3457	  2.0000
  4.3274	  6.0000
  4.3213	  3.0000
  4.3335	  5.0000
  4.3518	  3.0000
  4.2969	  2.0000
  4.3274	  7.0000
  4.3457	  5.0000
  4.3335	  4.0000
  4.3335	  4.0000
  4.2969	  2.0000
  4.3091	  3.0000
  4.3152	  4.0000
  4.3274	  3.0000
  4.3396	  4.0000
  4.3518	  2.0000
  4.3213	  1.0000
  4.3518	  0.0000
  4.3579	  6.0000
  4.3518	  7.0000
  4.3091	  3.0000
  4.3152	  6.0000
  4.3152	  2.0000
  4.2786	  2.0000
  4.2786	  2.0000
  4.2908	  4.0000
  4.3213	  4.0000
  4.3640	  5.0000
  4.3091	  1.0000
  4.3152	  6.0000
  4.3335	  4.0000
  4.3823	  4.0000
  4.2786	  3.0000
  4.3030	  1.0000
  4.3335	  3.0000
  4.3335	  7.0000
  4.3457	  7.0000
  4.3335	  3.0000
  4.3457	  6.0000
  4.3457	  4.0000
  4.3030	  6.0000
  4.3213	  9.0000
  4.3091	  7.0000
  4.3457	  3.0000
  4.3762	  1.0000
  4.3030	  1.0000
  4.3579	  3.0000
  4.3213	  0.0000
  4.2908	  6.0000
  4.3396	  4.0000
  4.3518	  3.0000
  4.3457	  6.0000
  4.3091	  1.0000
  4.3152	  6.0000
  4.3518	  5.0000
  4.3091	  5.0000
  4.3213	  4.0000
  4.3335	  3.0000
  4.2908	  6.0000
  4.3213	  2.0000
  4.3091	  0.0000
  4.3152	  3.0000
  4.3579	  5.0000
  4.3518	  6.0000
  4.3335	  3.0000
  4.3335	  5.0000
  4.3213	  2.0000
  4.2603	  3.0000
  4.2786	  3.0000
  4.2847	  2.0000
  4.3518	  2.0000
  4.3823	  2.0000
  4.3091	  3.0000
  4.3518	  1.0000
  4.3335	  1.0000
  4.3213	  0.0000
  4.2664	  2.0000
  4.2664	  2.0000
  4.2664	  2.0000
  4.2603	  5.0000
  4.2603	  2.0000
  4.2908	  3.0000
  4.2847	  3.0000
  4.2847	  0.0000
  4.3091	  2.0000
  4.3091	  2.0000
  4.3091	  1.0000
  4.3030	  1.0000
  4.2969	  0.0000
  4.2969	  3.0000
  4.3091	  4.0000
  4.2847	  1.0000
  4.2603	  4.0000
  4.2969	  4.0000
  4.2786	  2.0000
  4.2786	  2.0000
  4.2847	  2.0000
  4.3152	  0.0000
  4.3030	  7.0000
  4.3152	  2.0000
  4.2908	  3.0000
  4.3213	  2.0000
  4.2664	  3.0000
  4.2358	  2.0000
  4.2908	  3.0000
  4.3030	  1.0000
  4.3152	  3.0000
  4.3091	  2.0000
  4.2908	  2.0000
  4.2847	  3.0000
  4.3152	  3.0000
  4.2480	  2.0000
  4.2969	  6.0000
  4.2969	  1.0000
  4.3274	  2.0000
  4.2786	  5.0000
  4.2847	  3.0000
  4.2847	  6.0000
  4.3213	  4.0000
  4.2786	  3.0000
  4.2603	  2.0000
  4.3030	  5.0000
  4.2542	  5.0000
  4.3213	  2.0000
  4.2847	  2.0000
  4.3457	  6.0000
  4.3152	  2.0000
  4.2969	  4.0000
  4.2969	  4.0000
  4.3335	  4.0000
  4.3396	  3.0000
  4.2969	  4.0000
  4.2908	  4.0000
  4.3030	  3.0000
  4.2725	  5.0000
  4.3152	  3.0000
  4.3152	  6.0000
  4.3091	  2.0000
  4.2969	  2.0000
  4.2847	  5.0000
  4.2786	  1.0000
  4.3030	  3.0000
  4.3030	  5.0000
  4.3030	  4.0000
  4.3213	  2.0000
  4.3091	  2.0000
  4.2847	  2.0000
  4.3213	  1.0000
  4.2664	  2.0000
  4.3152	  1.0000
  4.3274	  0.0000
  4.2969	  3.0000
  4.3091	  3.0000
  4.3030	  5.0000
  4.2664	  6.0000
  4.3152	  2.0000
  4.2908	  2.0000
  4.3091	  0.0000
  4.2725	  1.0000
  4.3030	  3.0000
  4.3213	  2.0000
  4.2480	  5.0000
  4.3335	  1.0000
  4.3091	  3.0000
  4.3030	  2.0000
  4.2847	  2.0000
  4.2786	  1.0000
  4.3030	  1.0000
  4.2603	  3.0000
  4.3030	  2.0000
  4.3213	  4.0000
  4.2969	  2.0000
  4.2725	  3.0000
  4.2969	  3.0000
  4.3091	  1.0000
  4.2969	  0.0000
  4.2786	  3.0000
  4.3030	  1.0000
  4.2603	  2.0000
  4.2969	  2.0000
  4.2969	  0.0000
  4.3396	  3.0000
  4.2725	  2.0000
  4.2725	  1.0000
  4.2480	  3.0000
  4.2908	  7.0000
  4.2542	  2.0000
  4.2908	  5.0000
  4.2419	  2.0000
  4.2664	  2.0000
  4.2969	  2.0000
  4.2786	  1.0000
  4.2786	  2.0000
  4.2908	  0.0000
  4.2847	  0.0000
  4.3213	  0.0000
  4.2664	  0.0000
  4.2725	  3.0000
  4.2664	  0.0000
  4.3030	  1.0000
  4.2969	  1.0000
  4.2969	  2.0000
  4.2480	  3.0000
  4.2603	  0.0000
  4.2786	  1.0000
  4.2725	  1.0000
  4.2969	  2.0000
  4.2664	  1.0000
  4.2664	  2.0000
  4.2725	  1.0000
  4.2969	  1.0000
  4.2603	  2.0000
  4.2297	  1.0000
  4.2664	  2.0000
  4.2419	  3.0000
  4.2786	  3.0000
  4.3030	  1.0000
  4.3152	  0.0000
  4.2603	  1.0000
  4.2725	  2.0000
  4.2786	  2.0000
  4.2725	  3.0000
  4.2969	  1.0000
  4.2969	  2.0000
  4.2603	  0.0000
  4.2847	  2.0000
  4.2847	  2.0000
  4.2542	  1.0000
  4.2664	  0.0000
  4.2908	  2.0000
  4.2969	  1.0000
  4.2480	  3.0000
  4.3335	  1.0000
  4.2542	  1.0000
  4.2786	  1.0000
  4.2908	  3.0000
  4.2358	  4.0000
  4.2664	  0.0000
  4.2725	  2.0000
  4.2786	  1.0000
  4.2725	  2.0000
  4.2419	  0.0000
  4.2419	  1.0000
  4.2664	  2.0000
  4.3335	  2.0000
  4.2969	  0.0000
  4.2603	  2.0000
  4.2969	  2.0000
  4.2786	  1.0000
  4.2969	  1.0000
  4.2603	  2.0000
  4.2847	  0.0000
  4.2969	  0.0000
  4.2786	  1.0000
  4.2725	  3.0000
  4.2847	  1.0000
  4.2847	  0.0000
  4.2480	  0.0000
  4.2603	  1.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2664	  1.0000
  4.2358	  3.0000
  4.2786	  0.0000
  4.2480	  1.0000
  4.2664	  2.0000
  4.2664	  1.0000
  4.2664	  1.0000
  4.2542	  0.0000
  4.2419	  2.0000
  4.2603	  0.0000
  4.3152	  1.0000
  4.2847	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2603	  2.0000
  4.2664	  2.0000
  4.2603	  1.0000
  4.2847	  0.0000
  4.2542	  1.0000
  4.2358	  3.0000
  4.2786	  1.0000
  4.2908	  1.0000
  4.2542	  0.0000
  4.2480	  2.0000
  4.2786	  1.0000
  4.2358	  0.0000
  4.2358	  3.0000
  4.2664	  2.0000
  4.2908	  1.0000
  4.2847	  1.0000
  4.2419	  1.0000
  4.3152	  3.0000
  4.2908	  3.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2847	  0.0000
  4.2419	  1.0000
  4.2480	  0.0000
  4.2542	  1.0000
  4.2969	  0.0000
  4.2725	  1.0000
  4.2480	  1.0000
  4.2480	  2.0000
  4.2725	  1.0000
  4.2297	  2.0000
  4.2419	  3.0000
  4.2786	  2.0000
  4.2542	  1.0000
  4.2786	  7.0000
  4.2603	  3.0000
  4.2419	  3.0000
  4.2542	  8.0000
  4.2664	 15.0000
  4.2664	 11.0000
  4.2847	 12.0000
  4.2725	 12.0000
  4.3030	  8.0000
  4.3701	  6.0000
  4.2969	  4.0000
  4.4434	  9.0000
  4.4495	  0.0000
  4.5349	  3.0000
  4.4250	  1.0000
  4.5044	  3.0000
  4.5288	  3.0000
  4.4067	  0.0000
  4.3396	  5.0000
  4.3945	  1.0000
  4.3396	  6.0000
  4.3030	  5.0000
  4.3457	  1.0000
  4.2725	  0.0000
  4.3213	  1.0000
  4.2908	  0.0000
  4.2969	  0.0000
  4.2725	  0.0000
  4.2725	  1.0000
  4.3762	  1.0000
  4.2786	  1.0000
  4.2358	  0.0000
  4.2236	  0.0000
  4.2725	  2.0000
  4.2358	  0.0000
  4.2297	  0.0000
  4.2603	  0.0000
  4.2419	  1.0000
  4.2847	  0.0000
  4.2603	  0.0000
  4.2358	  1.0000
  4.2419	  0.0000
  4.2664	  0.0000
  4.2358	  0.0000
  4.2358	  0.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.2603	  1.0000
  4.3030	  0.0000
  4.2480	  0.0000
  4.2603	  2.0000
  4.2236	  2.0000
  4.2542	  0.0000
  4.2480	  1.0000
  4.2480	  1.0000
  4.2908	  2.0000
  4.2542	  0.0000
  4.2236	  0.0000
  4.2542	  1.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2358	  1.0000
  4.2480	  1.0000
  4.2786	  0.0000
  4.2786	  0.0000
  4.2847	  0.0000
  4.2664	  0.0000
  4.2358	  0.0000
  4.2297	  0.0000
  4.2358	  0.0000
  4.2480	  1.0000
  4.2847	  0.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2480	  1.0000
  4.2175	  2.0000
  4.2297	  1.0000
  4.2419	  1.0000
  4.2480	  0.0000
  4.2664	  0.0000
  4.2969	  0.0000
  4.2542	  0.0000
  4.2480	  1.0000
  4.2664	  1.0000
  4.2786	  1.0000
  4.2419	  0.0000
  4.2358	  1.0000
  4.2236	  2.0000
  4.2480	  0.0000
  4.2297	  1.0000
  4.2664	  0.0000
  4.2480	  0.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2969	  0.0000
  4.2786	  1.0000
  4.2419	  1.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2786	  1.0000
  4.2358	  0.0000
  4.2480	  1.0000
  4.2297	  1.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2358	  1.0000
  4.2297	  0.0000
  4.2603	  1.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2542	  1.0000
  4.2725	  1.0000
  4.2603	  1.0000
  4.2603	  3.0000
  4.2786	  0.0000
  4.2175	  5.0000
  4.2419	  2.0000
  4.2419	  0.0000
  4.2419	  0.0000
  4.2969	  0.0000
  4.2664	  0.0000
  4.2908	  1.0000
  4.2664	  0.0000
  4.2969	  0.0000
  4.3152	  0.0000
  4.2725	  0.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2297	  0.0000
  4.2542	  1.0000
  4.2175	  1.0000
  4.2664	  0.0000
  4.2236	  2.0000
  4.2480	  0.0000
  4.2725	  1.0000
  4.2542	  1.0000
  4.2480	  1.0000
  4.2969	  0.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2358	  1.0000
  4.2603	  1.0000
  4.2603	  1.0000
  4.2664	  0.0000
  4.2236	  0.0000
  4.2297	  1.0000
  4.2419	  0.0000
  4.2297	  1.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.2908	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2603	  2.0000
  4.2480	  0.0000
  4.2969	  0.0000
  4.2908	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2236	  0.0000
  4.2786	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2480	  1.0000
  4.2603	  1.0000
  4.2603	  0.0000
  4.2419	  0.0000
  4.2419	  0.0000
  4.2664	  1.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2664	  0.0000
  4.2542	  0.0000
  4.2725	  0.0000
  4.2358	  0.0000
  4.2603	  1.0000
  4.2358	  1.0000
  4.2969	  0.0000
  4.2664	  1.0000
  4.2542	  0.0000
  4.2786	  0.0000
  4.2603	  0.0000
  4.2297	  0.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.2419	  0.0000
  4.2725	  1.0000
  4.2175	  1.0000
  4.2480	  0.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2480	  2.0000
  4.2908	  1.0000
  4.2786	  0.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.2725	  0.0000
  4.2419	  2.0000
  4.2236	  0.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2236	  0.0000
  4.2297	  0.0000
  4.2786	  0.0000
  4.2542	  1.0000
  4.2480	  0.0000
  4.2419	  0.0000
  4.2786	  1.0000
  4.2542	  0.0000
  4.2297	  2.0000
  4.2236	  0.0000
  4.2236	  0.0000
  4.2114	  0.0000
  4.2725	  0.0000
  4.2358	  1.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.2725	  1.0000
  4.2542	  0.0000
  4.2053	  1.0000
  4.2297	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2358	  0.0000
  4.2175	  1.0000
  4.2480	  1.0000
  4.2603	  0.0000
  4.2542	  3.0000
  4.2053	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2603	  2.0000
  4.2542	  1.0000
  4.2419	  1.0000
  4.2603	  0.0000
  4.2114	  0.0000
  4.2358	  0.0000
  4.2664	  0.0000
  4.2725	  1.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2603	  2.0000
  4.2725	  0.0000
  4.2419	  0.0000
  4.2542	  2.0000
  4.2664	  1.0000
  4.2358	  0.0000
  4.2603	  1.0000
  4.2297	  0.0000
  4.2480	  2.0000
  4.2603	  0.0000
  4.2725	  1.0000
  4.2542	  0.0000
  4.2664	  1.0000
  4.2603	  0.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2786	  0.0000
  4.2236	  0.0000
  4.2358	  1.0000
  4.2542	  0.0000
  4.2419	  0.0000
  4.2358	  0.0000
  4.2297	  0.0000
  4.2542	  0.0000
  4.2419	  0.0000
  4.2480	  1.0000
  4.2725	  0.0000
  4.2358	  0.0000
  4.2603	  0.0000
  4.2175	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2114	  0.0000
  4.2603	  0.0000
  4.2358	  0.0000
  4.2236	  0.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2664	  1.0000
  4.2725	  0.0000
  4.2603	  1.0000
  4.2664	  1.0000
  4.2664	  0.0000
  4.2297	  1.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2480	  1.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2419	  0.0000
  4.2725	  0.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.2297	  0.0000
  4.2236	  2.0000
  4.2419	  0.0000
  4.2847	  0.0000
  4.2908	  0.0000
  4.2664	  0.0000
  4.2725	  1.0000
