S1533010.024928
Kangaroa 30/03/2015 10:02:48 30/03/2015 10:02:49 0560 0176.5 0038.5 -2.00 0.00 22.0 1013.0
-2.5 -2.5 00.0  00.0 -2.6 00.2  00.0
0000020 0020 0000000 0000 02
1 0 1 16340 1 0780 7.50 00355.o 0 0 00 000 12 000020 0.500 BT0
1 1 1 16340 1 0750 7.50 00355.p 0 0 00 000 00 000020 4.3651 BC0
355.000 .o analog 0 	355.000 .p photon 0 
  6.3721	 79.0000
  6.5857	 73.0000
  6.5857	 67.0000
  6.5491	 71.0000
  6.5308	 72.0000
  6.3354	 74.0000
  6.3416	 69.0000
  6.2622	 73.0000
  6.3171	 64.0000
  6.3232	 61.0000
  6.2988	 65.0000
  6.2927	 75.0000
  6.3477	 70.0000
  6.0120	 69.0000
  6.1401	 58.0000
  6.1829	 69.0000
  6.1401	 70.0000
  5.9265	 59.0000
  6.1279	 64.0000
  6.0425	 55.0000
  6.0730	 65.0000
  5.8105	 53.0000
  5.9631	 44.0000
  5.9021	 64.0000
  5.9021	 61.0000
  5.8533	 55.0000
  5.8777	 61.0000
  5.8838	 55.0000
  5.7129	 59.0000
  5.7190	 54.0000
  5.3955	 52.0000
  5.5908	 58.0000
  5.5237	 47.0000
  5.4749	 49.0000
  5.6946	 48.0000
  5.6458	 59.0000
  5.6030	 42.0000
  5.4626	 53.0000
  5.4871	 52.0000
  5.5176	 58.0000
  5.4260	 44.0000
  5.3955	 52.0000
  5.5237	 51.0000
  5.4199	 48.0000
  5.4443	 36.0000
  5.3772	 42.0000
  5.3955	 37.0000
  5.3528	 49.0000
  5.3650	 50.0000
  5.3772	 42.0000
  5.4504	 42.0000
  5.3528	 40.0000
  5.2307	 52.0000
  5.1880	 56.0000
  5.1270	 46.0000
  5.1758	 56.0000
  5.3894	 51.0000
  5.2856	 43.0000
  5.2429	 34.0000
  5.2673	 39.0000
  5.3528	 46.0000
  5.3101	 41.0000
  5.3528	 50.0000
  5.2490	 43.0000
  5.3711	 50.0000
  5.1758	 39.0000
  5.1086	 39.0000
  5.2063	 42.0000
  5.2124	 39.0000
  5.2185	 37.0000
  5.1270	 39.0000
  5.2063	 37.0000
  5.1819	 45.0000
  5.1941	 48.0000
  5.1086	 35.0000
  5.1453	 34.0000
  5.1819	 31.0000
  4.9683	 42.0000
  5.0720	 39.0000
  4.9988	 42.0000
  5.0781	 45.0000
  5.1086	 37.0000
  5.0354	 43.0000
  5.0720	 42.0000
  4.9988	 32.0000
  5.1392	 37.0000
  5.0110	 33.0000
  5.1270	 35.0000
  5.0903	 33.0000
  5.0903	 35.0000
  4.9683	 31.0000
  5.0049	 34.0000
  5.0720	 39.0000
  4.9500	 29.0000
  5.0781	 31.0000
  5.0476	 37.0000
  4.9744	 29.0000
  4.9133	 35.0000
  4.9805	 37.0000
  4.9744	 31.0000
  4.9927	 36.0000
  5.0293	 35.0000
  4.9194	 26.0000
  4.9072	 31.0000
  4.9133	 31.0000
  5.0110	 27.0000
  4.9683	 37.0000
  4.9927	 29.0000
  5.0354	 22.0000
  4.9927	 34.0000
  4.9622	 36.0000
  4.8828	 32.0000
  4.8706	 31.0000
  4.8157	 30.0000
  4.8584	 31.0000
  5.0171	 28.0000
  4.8035	 19.0000
  4.8706	 18.0000
  4.9561	 31.0000
  4.8767	 31.0000
  4.8157	 21.0000
  4.7791	 30.0000
  4.8950	 28.0000
  4.8645	 27.0000
  4.7363	 25.0000
  4.7058	 29.0000
  4.7546	 24.0000
  4.7852	 25.0000
  4.7852	 21.0000
  4.7791	 25.0000
  4.7729	 27.0000
  4.8218	 30.0000
  4.8035	 24.0000
  4.7302	 23.0000
  4.7546	 31.0000
  4.7485	 26.0000
  4.7607	 26.0000
  4.6692	 23.0000
  4.6936	 22.0000
  4.7302	 18.0000
  4.8035	 20.0000
  4.7913	 21.0000
  4.7852	 13.0000
  4.7241	 25.0000
  4.7302	 22.0000
  4.6875	 21.0000
  4.6753	 19.0000
  4.5715	 21.0000
  4.7241	 20.0000
  4.6753	 27.0000
  4.5898	 15.0000
  4.6692	 20.0000
  4.7058	 22.0000
  4.6509	 17.0000
  4.6021	 22.0000
  4.6692	 19.0000
  4.6997	 25.0000
  4.6692	 25.0000
  4.6448	 20.0000
  4.6387	 19.0000
  4.6448	 18.0000
  4.6021	 16.0000
  4.5654	 14.0000
  4.6204	 18.0000
  4.7119	 17.0000
  4.7119	 18.0000
  4.6875	 13.0000
  4.6021	 22.0000
  4.6021	 18.0000
  4.5715	 12.0000
  4.5715	 14.0000
  4.5166	 17.0000
  4.5959	 16.0000
  4.6082	 16.0000
  4.5654	 11.0000
  4.5837	 13.0000
  4.6082	 17.0000
  4.5288	 17.0000
  4.5227	 15.0000
  4.5349	 12.0000
  4.5837	 17.0000
  4.5654	 25.0000
  4.5715	 12.0000
  4.5227	 16.0000
  4.5654	 22.0000
  4.5471	 16.0000
  4.5837	 17.0000
  4.5837	 23.0000
  4.5227	 15.0000
  4.6326	 12.0000
  4.5715	 19.0000
  4.6021	 24.0000
  4.5837	 25.0000
  4.6814	 22.0000
  4.6204	 19.0000
  4.6326	 18.0000
  4.5593	 15.0000
  4.5837	 11.0000
  4.5715	 16.0000
  4.5532	 14.0000
  4.6265	 14.0000
  4.5898	 11.0000
  4.6204	 14.0000
  4.6265	 18.0000
  4.5776	 19.0000
  4.4983	 18.0000
  4.5532	 17.0000
  4.5410	  8.0000
  4.5105	 15.0000
  4.5105	 11.0000
  4.5410	 20.0000
  4.5288	 18.0000
  4.5776	 19.0000
  4.5532	 21.0000
  4.6265	 20.0000
  4.5532	 13.0000
  4.5471	 11.0000
  4.5532	 11.0000
  4.5288	 13.0000
  4.6570	 15.0000
  4.6265	 17.0000
  4.6448	 14.0000
  4.5227	  7.0000
  4.5654	 11.0000
  4.5288	 13.0000
  4.5227	  9.0000
  4.4678	  9.0000
  4.5227	  7.0000
  4.5654	 10.0000
  4.5471	 14.0000
  4.4617	  9.0000
  4.4861	  8.0000
  4.4556	 12.0000
  4.4495	  6.0000
  4.4983	 14.0000
  4.4373	 14.0000
  4.4617	 12.0000
  4.4922	 14.0000
  4.5044	 10.0000
  4.5410	  8.0000
  4.5349	  6.0000
  4.4922	  9.0000
  4.4556	  9.0000
  4.5105	 10.0000
  4.5105	 11.0000
  4.4922	 17.0000
  4.4800	 13.0000
  4.4678	 14.0000
  4.4556	 10.0000
  4.4250	  9.0000
  4.4922	  8.0000
  4.4250	 11.0000
  4.4556	 14.0000
  4.5166	  8.0000
  4.4678	  7.0000
  4.4556	 12.0000
  4.5288	 10.0000
  4.4006	 11.0000
  4.4189	  6.0000
  4.4556	 10.0000
  4.4678	 10.0000
  4.4556	 12.0000
  4.3274	  8.0000
  4.4983	 10.0000
  4.4250	  8.0000
  4.4434	  6.0000
  4.3762	  8.0000
  4.4189	  3.0000
  4.3884	  7.0000
  4.3945	  6.0000
  4.3823	  8.0000
  4.3945	  6.0000
  4.3701	  6.0000
  4.4006	  8.0000
  4.3579	  7.0000
  4.3884	 10.0000
  4.4128	  7.0000
  4.4128	  6.0000
  4.3396	  8.0000
  4.3823	  4.0000
  4.4189	  5.0000
  4.3274	 10.0000
  4.3640	  9.0000
  4.3823	  5.0000
  4.3762	  7.0000
  4.3518	  7.0000
  4.3823	  8.0000
  4.3640	  2.0000
  4.3274	  8.0000
  4.3579	  8.0000
  4.4373	  4.0000
  4.3701	  7.0000
  4.3762	  7.0000
  4.3518	  4.0000
  4.3823	  3.0000
  4.3762	  5.0000
  4.3213	  6.0000
  4.3884	  5.0000
  4.3823	  6.0000
  4.3823	 12.0000
  4.3640	  8.0000
  4.3762	  8.0000
  4.3762	  6.0000
  4.3091	  4.0000
  4.3579	  8.0000
  4.3518	 11.0000
  4.3945	  7.0000
  4.3701	  5.0000
  4.4250	  4.0000
  4.4006	 10.0000
  4.4006	  5.0000
  4.3457	 10.0000
  4.3640	  8.0000
  4.4067	  9.0000
  4.3518	  4.0000
  4.3823	 10.0000
  4.2969	  1.0000
  4.3579	  7.0000
  4.3823	  8.0000
  4.3884	  8.0000
  4.3884	  6.0000
  4.3640	 12.0000
  4.3640	  8.0000
  4.3396	  5.0000
  4.3701	  5.0000
  4.3335	  5.0000
  4.3701	 13.0000
  4.3579	  2.0000
  4.3396	  9.0000
  4.3274	  8.0000
  4.4067	  5.0000
  4.3762	  4.0000
  4.3396	  5.0000
  4.3640	  7.0000
  4.4434	  8.0000
  4.4067	  9.0000
  4.3213	  6.0000
  4.3884	  4.0000
  4.3579	  4.0000
  4.3518	  4.0000
  4.3396	  8.0000
  4.3701	  4.0000
  4.4312	  6.0000
  4.3640	  5.0000
  4.3762	  5.0000
  4.3152	  3.0000
  4.3396	  5.0000
  4.3396	  7.0000
  4.3823	  8.0000
  4.3640	 11.0000
  4.3396	  3.0000
  4.3396	  7.0000
  4.3457	  7.0000
  4.3518	  2.0000
  4.3457	  2.0000
  4.3762	  5.0000
  4.3762	  7.0000
  4.3762	  6.0000
  4.3396	  7.0000
  4.3518	  3.0000
  4.3579	  1.0000
  4.3274	  3.0000
  4.3274	  5.0000
  4.3152	  4.0000
  4.3274	  8.0000
  4.3823	  2.0000
  4.3396	  7.0000
  4.3457	  3.0000
  4.2725	  7.0000
  4.3091	  3.0000
  4.3640	  5.0000
  4.3640	  5.0000
  4.3823	  5.0000
  4.3152	  7.0000
  4.3030	  6.0000
  4.3457	  3.0000
  4.3457	  6.0000
  4.3152	  4.0000
  4.3335	  2.0000
  4.3274	  8.0000
  4.3518	  8.0000
  4.3823	  4.0000
  4.3274	  3.0000
  4.3457	  1.0000
  4.3030	  5.0000
  4.3152	  7.0000
  4.3091	  4.0000
  4.3762	  2.0000
  4.3823	  3.0000
  4.3091	  4.0000
  4.2969	  4.0000
  4.3335	 10.0000
  4.3518	  5.0000
  4.3579	  7.0000
  4.3518	  6.0000
  4.3274	  4.0000
  4.3518	  3.0000
  4.3274	  5.0000
  4.3579	  9.0000
  4.3518	  4.0000
  4.3518	  2.0000
  4.3884	  5.0000
  4.3579	  6.0000
  4.3030	  4.0000
  4.3030	  7.0000
  4.3030	  7.0000
  4.3518	  1.0000
  4.3457	  4.0000
  4.3335	  3.0000
  4.2969	  4.0000
  4.3457	  3.0000
  4.3396	  2.0000
  4.3091	  3.0000
  4.3884	  3.0000
  4.3152	  2.0000
  4.3152	  5.0000
  4.3335	  2.0000
  4.3274	  4.0000
  4.3274	  2.0000
  4.3152	  3.0000
  4.2786	  7.0000
  4.3579	  6.0000
  4.3091	  3.0000
  4.3396	  5.0000
  4.2908	  6.0000
  4.2847	  1.0000
  4.2664	  5.0000
  4.3091	  3.0000
  4.3335	  3.0000
  4.3335	  4.0000
  4.3335	  7.0000
  4.3152	  9.0000
  4.2969	  4.0000
  4.2847	  2.0000
  4.3213	  6.0000
  4.3091	  9.0000
  4.3152	  3.0000
  4.3152	  4.0000
  4.2847	  3.0000
  4.3518	  4.0000
  4.3945	  3.0000
  4.3213	  2.0000
  4.3457	  1.0000
  4.3457	  5.0000
  4.3091	  2.0000
  4.3152	  7.0000
  4.3213	  1.0000
  4.3274	  4.0000
  4.2847	  2.0000
  4.3091	  3.0000
  4.2969	  4.0000
  4.3457	  0.0000
  4.2847	  4.0000
  4.3030	 10.0000
  4.2969	  1.0000
  4.3152	  3.0000
  4.3030	  3.0000
  4.3213	  7.0000
  4.2847	  1.0000
  4.2908	  4.0000
  4.2908	  1.0000
  4.3030	  3.0000
  4.3274	  5.0000
  4.2542	  4.0000
  4.3335	  5.0000
  4.3213	  2.0000
  4.3335	  2.0000
  4.2725	  4.0000
  4.3579	  5.0000
  4.2908	  3.0000
  4.3213	  1.0000
  4.3091	  2.0000
  4.3091	  4.0000
  4.3152	  4.0000
  4.2786	  1.0000
  4.3152	  3.0000
  4.3091	  0.0000
  4.3274	  5.0000
  4.2725	  2.0000
  4.2908	  4.0000
  4.2725	  2.0000
  4.2725	  1.0000
  4.2542	  2.0000
  4.2786	  3.0000
  4.3152	  1.0000
  4.2542	  1.0000
  4.2847	  5.0000
  4.3274	  3.0000
  4.3030	  2.0000
  4.2847	  2.0000
  4.2603	  4.0000
  4.3030	  4.0000
  4.2847	  3.0000
  4.2603	  1.0000
  4.2786	  1.0000
  4.2847	  6.0000
  4.2786	  2.0000
  4.3030	  2.0000
  4.3213	  3.0000
  4.3030	  2.0000
  4.3213	  3.0000
  4.2725	  3.0000
  4.3030	  2.0000
  4.2847	  5.0000
  4.2969	  5.0000
  4.2786	  2.0000
  4.2969	  1.0000
  4.3335	  2.0000
  4.3030	  2.0000
  4.3091	  4.0000
  4.3152	  8.0000
  4.3152	  3.0000
  4.3274	  4.0000
  4.2786	  3.0000
  4.2969	  7.0000
  4.2847	  2.0000
  4.3152	  5.0000
  4.3030	  0.0000
  4.3518	  4.0000
  4.3396	  5.0000
  4.3030	  7.0000
  4.2847	  3.0000
  4.3274	  4.0000
  4.3335	  3.0000
  4.2847	  3.0000
  4.3091	  3.0000
  4.3274	  3.0000
  4.3152	  3.0000
  4.3823	  2.0000
  4.3213	  4.0000
  4.3030	  4.0000
  4.2786	  5.0000
  4.3335	  4.0000
  4.2847	  2.0000
  4.3152	  3.0000
  4.2908	  3.0000
  4.3091	  2.0000
  4.2725	  2.0000
  4.3335	  6.0000
  4.3457	  2.0000
  4.3396	  2.0000
  4.2969	  2.0000
  4.2786	  2.0000
  4.3213	  5.0000
  4.3152	  4.0000
  4.3091	  1.0000
  4.2786	  4.0000
  4.2908	  2.0000
  4.3152	  6.0000
  4.3030	  5.0000
  4.2664	  2.0000
  4.2847	  4.0000
  4.3152	  6.0000
  4.3152	  3.0000
  4.2847	  4.0000
  4.2969	  0.0000
  4.2786	  2.0000
  4.3274	  1.0000
  4.2969	  0.0000
  4.2725	  6.0000
  4.2969	  3.0000
  4.3030	  1.0000
  4.2908	  4.0000
  4.2786	  2.0000
  4.2603	  2.0000
  4.3274	  2.0000
  4.2664	  6.0000
  4.2786	  1.0000
  4.3030	  1.0000
  4.2725	  3.0000
  4.2786	  3.0000
  4.2664	  1.0000
  4.3152	  2.0000
  4.2847	  1.0000
  4.3335	  1.0000
  4.2786	  2.0000
  4.2908	  2.0000
  4.2542	  3.0000
  4.2358	  1.0000
  4.2664	  2.0000
  4.3091	  1.0000
  4.2847	  3.0000
  4.2542	  3.0000
  4.2847	  0.0000
  4.2786	  2.0000
  4.2664	  2.0000
  4.2786	  0.0000
  4.2725	  2.0000
  4.2908	  1.0000
  4.2603	  1.0000
  4.2542	  1.0000
  4.2847	  1.0000
  4.2908	  1.0000
  4.3030	  0.0000
  4.2725	  0.0000
  4.2786	  2.0000
  4.2786	  0.0000
  4.2969	  0.0000
  4.2542	  2.0000
  4.2847	  2.0000
  4.2542	  0.0000
  4.2480	  3.0000
  4.2603	  1.0000
  4.2358	  2.0000
  4.2542	  0.0000
  4.2358	  1.0000
  4.2725	  2.0000
  4.2786	  1.0000
  4.2908	  0.0000
  4.2969	  0.0000
  4.2664	  2.0000
  4.2419	  0.0000
  4.2419	  5.0000
  4.2236	  1.0000
  4.2908	  1.0000
  4.2664	  1.0000
  4.2664	  1.0000
  4.2358	  4.0000
  4.2725	  4.0000
  4.2358	  3.0000
  4.2847	  0.0000
  4.3274	  0.0000
  4.2480	  1.0000
  4.2908	  1.0000
  4.2786	  3.0000
  4.3091	  1.0000
  4.2358	  1.0000
  4.2542	  1.0000
  4.2725	  2.0000
  4.2603	  0.0000
  4.2908	  0.0000
  4.2786	  1.0000
  4.2908	  2.0000
  4.2603	  1.0000
  4.2786	  1.0000
  4.2786	  1.0000
  4.3152	  0.0000
  4.2603	  1.0000
  4.2542	  2.0000
  4.2664	  0.0000
  4.2419	  3.0000
  4.2664	  0.0000
  4.2725	  0.0000
  4.2786	  3.0000
  4.2786	  0.0000
  4.2847	  0.0000
  4.2847	  1.0000
  4.2725	  0.0000
  4.2725	  2.0000
  4.2603	  0.0000
  4.2786	  1.0000
  4.2725	  3.0000
  4.2542	  0.0000
  4.2480	  2.0000
  4.2603	  0.0000
  4.2603	  2.0000
  4.2603	  1.0000
  4.2786	  1.0000
  4.2542	  1.0000
  4.2847	  1.0000
  4.2664	  0.0000
  4.2603	  1.0000
  4.2480	  0.0000
  4.2358	  0.0000
  4.3152	  0.0000
  4.2297	  1.0000
  4.2542	  0.0000
  4.2786	  1.0000
  4.2908	  0.0000
  4.2664	  1.0000
  4.2786	  1.0000
  4.2542	  5.0000
  4.2358	  0.0000
  4.2908	  0.0000
  4.2419	  1.0000
  4.2419	  0.0000
  4.2419	  2.0000
  4.2419	  0.0000
  4.2542	  4.0000
  4.2786	  0.0000
  4.2725	  2.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2480	  2.0000
  4.2603	  1.0000
  4.2480	  0.0000
  4.2542	  1.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2297	  0.0000
  4.2725	  0.0000
  4.2786	  1.0000
  4.2969	  1.0000
  4.2725	  1.0000
  4.2786	  1.0000
  4.2358	  0.0000
  4.2480	  1.0000
  4.2664	  3.0000
  4.2603	  1.0000
  4.2480	  0.0000
  4.2419	  0.0000
  4.2480	  1.0000
  4.2358	  0.0000
  4.2664	  5.0000
  4.2786	  6.0000
  4.2908	 19.0000
  4.2847	 20.0000
  4.2542	 21.0000
  4.2542	 15.0000
  4.2542	  8.0000
  4.2603	 15.0000
  4.3152	  8.0000
  4.3335	 10.0000
  4.5593	 10.0000
  4.7241	  8.0000
  4.7302	  6.0000
  4.6631	  8.0000
  4.5715	  3.0000
  4.5288	  2.0000
  4.5105	  0.0000
  4.4617	  1.0000
  4.4312	  0.0000
  4.3823	  0.0000
  4.3457	  0.0000
  4.3945	  0.0000
  4.3579	  0.0000
  4.2725	  0.0000
  4.2786	  0.0000
  4.2725	  0.0000
  4.2603	  2.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2664	  0.0000
  4.2358	  2.0000
  4.2603	  0.0000
  4.2358	  0.0000
  4.2419	  2.0000
  4.2847	  0.0000
  4.2847	  0.0000
  4.2297	  0.0000
  4.2419	  1.0000
  4.2419	  0.0000
  4.2786	  0.0000
  4.2297	  0.0000
  4.2908	  0.0000
  4.2603	  1.0000
  4.2664	  0.0000
  4.2480	  0.0000
  4.2419	  1.0000
  4.2664	  0.0000
  4.2542	  1.0000
  4.2175	  0.0000
  4.2175	  0.0000
  4.2664	  0.0000
  4.2358	  0.0000
  4.2480	  0.0000
  4.2419	  1.0000
  4.2664	  0.0000
  4.2603	  1.0000
  4.2480	  0.0000
  4.2358	  0.0000
  4.2603	  2.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2175	  0.0000
  4.2480	  0.0000
  4.2542	  1.0000
  4.2603	  1.0000
  4.2358	  0.0000
  4.2908	  0.0000
  4.2297	  0.0000
  4.2419	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2908	  1.0000
  4.2542	  0.0000
  4.2419	  1.0000
  4.2542	  1.0000
  4.2114	  0.0000
  4.2542	  0.0000
  4.2297	  0.0000
  4.2603	  0.0000
  4.2542	  1.0000
  4.2358	  0.0000
  4.2542	  1.0000
  4.2419	  0.0000
  4.2847	  0.0000
  4.2603	  2.0000
  4.2297	  0.0000
  4.2480	  0.0000
  4.2603	  0.0000
  4.2297	  0.0000
  4.2603	  0.0000
  4.2419	  1.0000
  4.2786	  1.0000
  4.2664	  0.0000
  4.2480	  1.0000
  4.2603	  0.0000
  4.2664	  0.0000
  4.2419	  0.0000
  4.2358	  1.0000
  4.2175	  1.0000
  4.2358	  0.0000
  4.2542	  1.0000
  4.2358	  0.0000
  4.2419	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2603	  1.0000
  4.2297	  1.0000
  4.2664	  0.0000
  4.2236	  0.0000
  4.2419	  0.0000
  4.2419	  1.0000
  4.2664	  1.0000
  4.2542	  1.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2603	  2.0000
  4.2786	  0.0000
  4.2725	  1.0000
  4.2419	  0.0000
  4.2419	  1.0000
  4.2480	  0.0000
  4.2114	  0.0000
  4.2603	  1.0000
  4.2358	  1.0000
  4.2542	  0.0000
  4.2297	  0.0000
  4.2786	  0.0000
  4.2419	  2.0000
  4.2419	  0.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.2175	  1.0000
  4.2542	  0.0000
  4.2664	  0.0000
  4.2542	  0.0000
  4.2236	  0.0000
  4.2419	  0.0000
  4.2419	  0.0000
  4.2297	  1.0000
  4.2786	  1.0000
  4.2358	  0.0000
  4.2480	  0.0000
  4.2603	  2.0000
  4.2725	  1.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2542	  2.0000
  4.2542	  0.0000
  4.2358	  0.0000
  4.2358	  1.0000
  4.2480	  0.0000
  4.2480	  0.0000
  4.2419	  0.0000
  4.2297	  1.0000
  4.2419	  0.0000
  4.2603	  1.0000
  4.2480	  0.0000
  4.2358	  0.0000
  4.2786	  0.0000
  4.2664	  0.0000
  4.2603	  0.0000
  4.2847	  2.0000
  4.2114	  0.0000
  4.2664	  1.0000
  4.2725	  0.0000
  4.2542	  0.0000
  4.2542	  1.0000
  4.2297	  0.0000
  4.2297	  1.0000
  4.2725	  0.0000
  4.2480	  0.0000
  4.2786	  0.0000
  4.2603	  1.0000
  4.2480	  1.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2786	  1.0000
  4.2908	  0.0000
  4.2603	  0.0000
  4.2969	  0.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2480	  0.0000
  4.2297	  0.0000
  4.2542	  0.0000
  4.2358	  0.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2542	  0.0000
  4.2725	  0.0000
  4.2358	  0.0000
  4.2480	  0.0000
  4.2603	  0.0000
  4.2297	  1.0000
  4.2603	  0.0000
  4.2358	  0.0000
  4.2542	  0.0000
  4.2114	  0.0000
  4.2725	  1.0000
  4.2664	  0.0000
  4.2542	  0.0000
  4.2297	  0.0000
  4.2847	  0.0000
  4.2664	  0.0000
  4.2358	  0.0000
  4.2236	  0.0000
  4.2236	  0.0000
  4.2419	  1.0000
  4.2664	  2.0000
  4.2358	  0.0000
  4.2725	  1.0000
  4.2114	  1.0000
  4.2603	  0.0000
  4.2664	  1.0000
  4.2542	  1.0000
  4.2480	  0.0000
  4.2358	  0.0000
  4.2358	  0.0000
  4.2297	  1.0000
  4.2480	  0.0000
  4.2297	  1.0000
  4.2419	  0.0000
  4.2603	  1.0000
  4.2847	  0.0000
  4.2236	  0.0000
  4.2419	  0.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2603	  0.0000
  4.2542	  0.0000
  4.2114	  1.0000
  4.2358	  1.0000
  4.2236	  0.0000
  4.2542	  1.0000
  4.2297	  0.0000
  4.2419	  0.0000
  4.1992	  1.0000
  4.2114	  0.0000
  4.2419	  0.0000
  4.2236	  0.0000
  4.2480	  0.0000
  4.2358	  0.0000
  4.2358	  0.0000
  4.2175	  0.0000
  4.2542	  0.0000
  4.2236	  1.0000
  4.2175	  0.0000
  4.2297	  0.0000
  4.2603	  0.0000
  4.2603	  0.0000
  4.2725	  0.0000
  4.2542	  1.0000
  4.2725	  0.0000
  4.2542	  0.0000
  4.2236	  1.0000
  4.2664	  0.0000
  4.2480	  0.0000
  4.2603	  0.0000
  4.2175	  1.0000
  4.2358	  0.0000
  4.2603	  0.0000
  4.2175	  0.0000
  4.2725	  0.0000
  4.2480	  0.0000
  4.2419	  1.0000
  4.2480	  1.0000
  4.2847	  1.0000
  4.2358	  0.0000
  4.2297	  0.0000
  4.2480	  1.0000
  4.2175	  0.0000
  4.2542	  0.0000
  4.2480	  0.0000
  4.2786	  0.0000
  4.2725	  0.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2542	  0.0000
  4.2603	  0.0000
  4.2358	  0.0000
  4.2480	  0.0000
  4.2603	  0.0000
  4.2419	  1.0000
  4.2542	  0.0000
  4.2786	  0.0000
  4.2297	  1.0000
  4.2297	  0.0000
  4.2480	  0.0000
  4.2786	  1.0000
  4.2358	  0.0000
  4.2603	  0.0000
  4.2480	  0.0000
  4.2297	  0.0000
  4.2542	  0.0000
  4.2419	  0.0000
  4.2175	  1.0000
  4.2603	  0.0000
