S1533010.023908
Kangaroa 30/03/2015 10:02:38 30/03/2015 10:02:39 0560 0176.5 0038.5 -1.60 0.00 22.0 1013.0
-2.5 -2.5 00.0  00.0 -2.6 00.2  00.0
0000020 0020 0000000 0000 02
1 0 1 16340 1 0780 7.50 00355.o 0 0 00 000 12 000020 0.500 BT0
1 1 1 16340 1 0750 7.50 00355.p 0 0 00 000 00 000020 4.3651 BC0
355.000 .o analog 0 	355.000 .p photon 0 
  5.9021	 49.0000
  5.7434	 57.0000
  5.7617	 56.0000
  5.7922	 51.0000
  5.7678	 41.0000
  5.7068	 58.0000
  5.6152	 56.0000
  5.6885	 55.0000
  5.7068	 57.0000
  5.5359	 52.0000
  5.7434	 60.0000
  5.7373	 48.0000
  5.5420	 47.0000
  5.6702	 45.0000
  5.6396	 46.0000
  5.5786	 54.0000
  5.5115	 43.0000
  5.5847	 48.0000
  5.6213	 50.0000
  5.6580	 53.0000
  5.5176	 52.0000
  5.6274	 52.0000
  5.4687	 56.0000
  5.5603	 51.0000
  5.5603	 41.0000
  5.4993	 39.0000
  5.6396	 39.0000
  5.5115	 46.0000
  5.5969	 42.0000
  5.5603	 38.0000
  5.5664	 43.0000
  5.4871	 45.0000
  5.5054	 39.0000
  5.4321	 46.0000
  5.3894	 40.0000
  5.3833	 48.0000
  5.5969	 48.0000
  5.3528	 44.0000
  5.3650	 47.0000
  5.4687	 46.0000
  5.4016	 47.0000
  5.4321	 47.0000
  5.3711	 38.0000
  5.4382	 42.0000
  5.4443	 48.0000
  5.4932	 41.0000
  5.4504	 37.0000
  5.4687	 48.0000
  5.2917	 38.0000
  5.4443	 39.0000
  5.3589	 31.0000
  5.2734	 36.0000
  5.3650	 35.0000
  5.2551	 30.0000
  5.2795	 42.0000
  5.2551	 45.0000
  5.2856	 37.0000
  5.1758	 39.0000
  5.2002	 34.0000
  5.2185	 35.0000
  5.2612	 32.0000
  5.2185	 40.0000
  5.1819	 36.0000
  5.3162	 41.0000
  5.2734	 35.0000
  5.2429	 37.0000
  5.2429	 41.0000
  5.2307	 29.0000
  5.2795	 30.0000
  5.2490	 31.0000
  5.3223	 35.0000
  5.2063	 33.0000
  5.2673	 31.0000
  5.2246	 37.0000
  5.2185	 30.0000
  5.1575	 20.0000
  5.1270	 21.0000
  5.1208	 25.0000
  5.0964	 31.0000
  5.1147	 22.0000
  5.1270	 30.0000
  5.0720	 30.0000
  5.1575	 26.0000
  5.0171	 29.0000
  4.9377	 29.0000
  4.9683	 39.0000
  5.0110	 23.0000
  5.0537	 27.0000
  5.0598	 27.0000
  5.0171	 30.0000
  5.0537	 30.0000
  5.0903	 30.0000
  5.0415	 23.0000
  5.0842	 23.0000
  5.0659	 30.0000
  4.9683	 25.0000
  4.9438	 27.0000
  5.0964	 22.0000
  4.9683	 26.0000
  5.0415	 31.0000
  5.0110	 22.0000
  4.9744	 29.0000
  4.9072	 20.0000
  4.9988	 25.0000
  4.9316	 37.0000
  4.9622	 18.0000
  5.0415	 23.0000
  5.0110	 15.0000
  4.9927	 22.0000
  4.9866	 19.0000
  5.0110	 15.0000
  4.9744	 29.0000
  4.9622	 26.0000
  4.9866	 25.0000
  4.8035	 22.0000
  4.9194	 27.0000
  4.9133	 22.0000
  4.8462	 21.0000
  4.9072	 26.0000
  4.9438	 20.0000
  5.0049	 19.0000
  4.9622	 20.0000
  4.8584	 22.0000
  4.9133	 17.0000
  4.9255	 20.0000
  4.8157	 30.0000
  4.8157	 19.0000
  4.9561	 20.0000
  4.9133	 22.0000
  4.8645	 28.0000
  4.8767	 19.0000
  4.8523	 14.0000
  4.8035	 24.0000
  4.9194	 31.0000
  4.8523	 25.0000
  4.7852	 26.0000
  4.8523	 21.0000
  4.8950	 36.0000
  4.8706	 27.0000
  4.8340	 26.0000
  4.8584	 18.0000
  4.8950	 25.0000
  4.9805	 20.0000
  4.9622	 22.0000
  4.9194	 19.0000
  4.9255	 16.0000
  4.9683	 17.0000
  4.9438	 30.0000
  4.8889	 28.0000
  4.8950	 20.0000
  4.9011	 16.0000
  4.9194	 13.0000
  4.8767	 10.0000
  4.8462	 13.0000
  4.7974	  9.0000
  4.8645	 20.0000
  4.9316	 13.0000
  4.8279	 20.0000
  4.8096	 13.0000
  4.7424	 10.0000
  4.7241	 29.0000
  4.7363	 22.0000
  4.7913	 17.0000
  4.8279	 20.0000
  4.8096	 16.0000
  4.7791	 18.0000
  4.8889	 18.0000
  4.7119	 22.0000
  4.8462	 19.0000
  4.9377	 23.0000
  4.8645	 15.0000
  4.7974	 16.0000
  4.7974	 17.0000
  4.7852	 15.0000
  4.8279	 14.0000
  4.8096	 15.0000
  4.7668	 20.0000
  4.7913	 18.0000
  4.8828	 10.0000
  4.7852	 16.0000
  4.7668	 14.0000
  4.7180	  9.0000
  4.7119	 14.0000
  4.7791	 20.0000
  4.8157	 17.0000
  4.8096	 18.0000
  4.7852	 12.0000
  4.7607	 14.0000
  4.7363	 16.0000
  4.7424	 14.0000
  4.7119	 10.0000
  4.7607	  9.0000
  4.7791	 11.0000
  4.7791	 18.0000
  4.7852	  9.0000
  4.7241	 17.0000
  4.8218	 13.0000
  4.7058	 14.0000
  4.7668	 16.0000
  4.7058	  8.0000
  4.7485	 18.0000
  4.7180	 13.0000
  4.7485	 11.0000
  4.7546	  7.0000
  4.7607	  9.0000
  4.7241	 11.0000
  4.7119	 13.0000
  4.7668	 14.0000
  4.7546	 15.0000
  4.7363	 19.0000
  4.6997	 12.0000
  4.6753	 12.0000
  4.6387	  7.0000
  4.6204	  7.0000
  4.7363	  9.0000
  4.6753	  7.0000
  4.7913	 12.0000
  4.7363	  7.0000
  4.6814	 11.0000
  4.6326	  6.0000
  4.6387	 13.0000
  4.6509	  6.0000
  4.6448	  3.0000
  4.6448	 10.0000
  4.6570	  6.0000
  4.6387	  8.0000
  4.6570	  6.0000
  4.6570	  9.0000
  4.6082	  9.0000
  4.6021	  6.0000
  4.6082	 11.0000
  4.6021	 10.0000
  4.6021	  3.0000
  4.6509	  4.0000
  4.6204	  6.0000
  4.6082	 11.0000
  4.6265	 12.0000
  4.6387	 11.0000
  4.6204	 10.0000
  4.6875	  8.0000
  4.5776	  7.0000
  4.5593	 11.0000
  4.6265	 16.0000
  4.6265	 13.0000
  4.6936	 10.0000
  4.6753	 13.0000
  4.7119	  8.0000
  4.6448	  6.0000
  4.6265	  8.0000
  4.6692	 10.0000
  4.7119	  6.0000
  4.6997	  6.0000
  4.6814	 11.0000
  4.6265	  5.0000
  4.6753	  7.0000
  4.6936	  9.0000
  4.6021	  8.0000
  4.6387	  6.0000
  4.6082	 10.0000
  4.6204	 12.0000
  4.5959	 12.0000
  4.5837	 13.0000
  4.6448	  6.0000
  4.6509	  7.0000
  4.5898	  7.0000
  4.6265	 10.0000
  4.6204	  8.0000
  4.6509	 10.0000
  4.6936	  9.0000
  4.6692	  8.0000
  4.6265	  6.0000
  4.5959	  7.0000
  4.5898	  7.0000
  4.6143	 10.0000
  4.6692	  6.0000
  4.6204	  6.0000
  4.6448	  6.0000
  4.6814	  6.0000
  4.6570	  9.0000
  4.6387	  5.0000
  4.6265	  5.0000
  4.6204	 10.0000
  4.5898	  2.0000
  4.6143	  8.0000
  4.5959	  4.0000
  4.6021	 10.0000
  4.6143	 10.0000
  4.6021	  8.0000
  4.5776	  8.0000
  4.6204	  6.0000
  4.6204	  6.0000
  4.6143	  4.0000
  4.6265	  1.0000
  4.6082	  3.0000
  4.6631	  7.0000
  4.6326	  4.0000
  4.6021	  5.0000
  4.5959	  3.0000
  4.5837	  6.0000
  4.5715	  7.0000
  4.4922	  5.0000
  4.5349	  4.0000
  4.5532	  9.0000
  4.5532	  6.0000
  4.5227	  9.0000
  4.6326	  3.0000
  4.5715	 11.0000
  4.6021	  5.0000
  4.5959	  3.0000
  4.5593	  9.0000
  4.6021	  5.0000
  4.5898	  5.0000
  4.6143	  3.0000
  4.5349	  5.0000
  4.5654	  6.0000
  4.6509	  3.0000
  4.5532	  5.0000
  4.5471	  3.0000
  4.5715	  4.0000
  4.5898	  2.0000
  4.5776	  8.0000
  4.5654	 10.0000
  4.5715	  3.0000
  4.6021	  9.0000
  4.5410	  0.0000
  4.5044	  9.0000
  4.5959	  6.0000
  4.5288	  5.0000
  4.6021	  5.0000
  4.5776	  4.0000
  4.5715	  2.0000
  4.6082	  5.0000
  4.6021	  2.0000
  4.5898	  4.0000
  4.5715	  4.0000
  4.5288	  6.0000
  4.5715	  4.0000
  4.5227	  4.0000
  4.5410	  4.0000
  4.5837	  5.0000
  4.5288	  5.0000
  4.5349	  8.0000
  4.5227	  5.0000
  4.4983	  6.0000
  4.5776	  2.0000
  4.5349	  5.0000
  4.5349	  5.0000
  4.5898	  3.0000
  4.5410	  4.0000
  4.5532	  6.0000
  4.5532	  4.0000
  4.5837	  0.0000
  4.5410	  1.0000
  4.5288	  4.0000
  4.5410	  2.0000
  4.5227	  6.0000
  4.5715	  8.0000
  4.5532	  5.0000
  4.4922	  5.0000
  4.5044	  4.0000
  4.5166	  7.0000
  4.5288	  3.0000
  4.5532	 10.0000
  4.5532	  4.0000
  4.5593	  5.0000
  4.5227	  4.0000
  4.5410	  2.0000
  4.5593	  5.0000
  4.5166	  6.0000
  4.5837	  4.0000
  4.5837	  7.0000
  4.5898	  4.0000
  4.5471	  8.0000
  4.5471	  3.0000
  4.4861	  3.0000
  4.5044	  4.0000
  4.5898	  7.0000
  4.5959	  5.0000
  4.5532	  6.0000
  4.5715	  4.0000
  4.6021	  4.0000
  4.5532	  5.0000
  4.5227	  3.0000
  4.5837	  7.0000
  4.5837	  7.0000
  4.5349	  5.0000
  4.5837	  4.0000
  4.5776	  5.0000
  4.5593	  2.0000
  4.5776	  4.0000
  4.5654	  3.0000
  4.5288	  4.0000
  4.5776	  4.0000
  4.5471	  3.0000
  4.5471	  8.0000
  4.5227	  6.0000
  4.5715	  4.0000
  4.5654	  6.0000
  4.5410	  5.0000
  4.5288	  5.0000
  4.5471	  2.0000
  4.5288	  4.0000
  4.5166	  3.0000
  4.5593	  9.0000
  4.5227	  6.0000
  4.5532	  3.0000
  4.5593	  5.0000
  4.5471	  6.0000
  4.5227	  5.0000
  4.5410	  4.0000
  4.5471	  3.0000
  4.5410	  7.0000
  4.5471	  5.0000
  4.5166	  2.0000
  4.5166	  3.0000
  4.5410	  3.0000
  4.5471	  1.0000
  4.5715	  3.0000
  4.5410	  3.0000
  4.5227	  4.0000
  4.5288	  4.0000
  4.5715	  1.0000
  4.5288	  4.0000
  4.5349	  1.0000
  4.5654	  1.0000
  4.4983	  1.0000
  4.5410	  1.0000
  4.5471	  2.0000
  4.5288	  1.0000
  4.5349	  5.0000
  4.5105	  0.0000
  4.5105	  3.0000
  4.5166	  2.0000
  4.4861	  4.0000
  4.4739	  4.0000
  4.4678	  2.0000
  4.5044	  1.0000
  4.5227	  0.0000
  4.5288	  2.0000
  4.5044	  2.0000
  4.5532	  3.0000
  4.5471	  1.0000
  4.5471	  4.0000
  4.5288	  7.0000
  4.4922	  2.0000
  4.4861	  6.0000
  4.5227	  2.0000
  4.5471	  1.0000
  4.5166	  3.0000
  4.4983	  2.0000
  4.5105	  2.0000
  4.5288	  2.0000
  4.4983	  2.0000
  4.5166	  5.0000
  4.5349	  4.0000
  4.5105	  0.0000
  4.4983	  5.0000
  4.5288	  1.0000
  4.4983	  4.0000
  4.4922	  0.0000
  4.4922	  3.0000
  4.5227	  2.0000
  4.5044	  6.0000
  4.5288	  1.0000
  4.5044	  4.0000
  4.5166	  1.0000
  4.5471	  6.0000
  4.5288	  5.0000
  4.4983	  5.0000
  4.5654	  3.0000
  4.5410	  2.0000
  4.5349	  4.0000
  4.5410	  5.0000
  4.4922	  5.0000
  4.5044	  4.0000
  4.5776	  4.0000
  4.5410	  4.0000
  4.5471	  1.0000
  4.5105	  4.0000
  4.5349	  1.0000
  4.5593	  2.0000
  4.5654	  1.0000
  4.5288	  3.0000
  4.5044	  2.0000
  4.5227	  4.0000
  4.4983	  4.0000
  4.5227	  0.0000
  4.5227	  3.0000
  4.4678	  3.0000
  4.5471	  0.0000
  4.5105	  4.0000
  4.5532	  3.0000
  4.5715	  3.0000
  4.5410	  2.0000
  4.5044	  3.0000
  4.5044	  4.0000
  4.5532	  3.0000
  4.5166	  0.0000
  4.4861	  3.0000
  4.5410	  3.0000
  4.5349	  3.0000
  4.5288	  3.0000
  4.5227	  1.0000
  4.5227	  1.0000
  4.5105	  2.0000
  4.4983	  4.0000
  4.5349	  2.0000
  4.5227	  5.0000
  4.5105	  2.0000
  4.5349	  3.0000
  4.5105	  0.0000
  4.5105	  2.0000
  4.4983	  3.0000
  4.5349	  2.0000
  4.5166	  3.0000
  4.5166	  2.0000
  4.5044	  0.0000
  4.5044	  4.0000
  4.4861	  5.0000
  4.4678	  3.0000
  4.5471	  6.0000
  4.5410	  4.0000
  4.4983	  2.0000
  4.5471	  1.0000
  4.4678	  3.0000
  4.5044	  3.0000
  4.5715	  0.0000
  4.5532	  0.0000
  4.5288	  1.0000
  4.5471	  2.0000
  4.4922	  2.0000
  4.5044	  2.0000
  4.5227	  0.0000
  4.5044	  2.0000
  4.4983	  5.0000
  4.4983	  3.0000
  4.4983	  0.0000
  4.4800	  1.0000
  4.5227	  2.0000
  4.4983	  1.0000
  4.4800	  2.0000
  4.5166	  0.0000
  4.5227	  1.0000
  4.4922	  3.0000
  4.4800	  2.0000
  4.4434	  1.0000
  4.4800	  0.0000
  4.4739	  4.0000
  4.4983	  2.0000
  4.4739	  5.0000
  4.4800	  1.0000
  4.4800	  1.0000
  4.4861	  0.0000
  4.4922	  2.0000
  4.4861	  3.0000
  4.5227	  1.0000
  4.4922	  0.0000
  4.5105	  1.0000
  4.4861	  4.0000
  4.4861	  2.0000
  4.4739	  4.0000
  4.4861	  1.0000
  4.5227	  2.0000
  4.4556	  2.0000
  4.5166	  0.0000
  4.4861	  2.0000
  4.4983	  1.0000
  4.4983	  4.0000
  4.4617	  4.0000
  4.5166	  0.0000
  4.4861	  1.0000
  4.5044	  1.0000
  4.4983	  1.0000
  4.4922	  1.0000
  4.4739	  2.0000
  4.5349	  2.0000
  4.5349	  0.0000
  4.4983	  1.0000
  4.4434	  4.0000
  4.5044	  1.0000
  4.4739	  2.0000
  4.4800	  2.0000
  4.5105	  1.0000
  4.5105	  1.0000
  4.4739	  2.0000
  4.5105	  4.0000
  4.5532	  3.0000
  4.5105	  2.0000
  4.4617	  2.0000
  4.4983	  3.0000
  4.4800	  0.0000
  4.5105	  2.0000
  4.4800	  4.0000
  4.4983	  4.0000
  4.5044	  0.0000
  4.4861	  1.0000
  4.5166	  1.0000
  4.4800	  1.0000
  4.4983	  5.0000
  4.4861	  3.0000
  4.4800	  1.0000
  4.5471	  0.0000
  4.4983	  0.0000
  4.4678	  1.0000
  4.4678	  0.0000
  4.4800	  1.0000
  4.5044	  2.0000
  4.5044	  2.0000
  4.5105	  1.0000
  4.4556	  0.0000
  4.5044	  1.0000
  4.4922	  0.0000
  4.4861	  0.0000
  4.4556	  1.0000
  4.4678	  0.0000
  4.5166	  1.0000
  4.4617	  3.0000
  4.4800	  1.0000
  4.4983	  0.0000
  4.4739	  0.0000
  4.4617	  0.0000
  4.4678	  1.0000
  4.4556	  0.0000
  4.4861	  1.0000
  4.5044	  1.0000
  4.4983	  1.0000
  4.4678	  1.0000
  4.4678	  0.0000
  4.4922	  1.0000
  4.4617	  1.0000
  4.4678	  0.0000
  4.4739	  0.0000
  4.4922	  0.0000
  4.4861	  2.0000
  4.4800	  0.0000
  4.4861	  0.0000
  4.4434	  2.0000
  4.4983	  1.0000
  4.5105	  1.0000
  4.4617	  1.0000
  4.4739	  1.0000
  4.5288	  1.0000
  4.4861	  1.0000
  4.4312	  0.0000
  4.4739	  1.0000
  4.5227	  0.0000
  4.5044	  1.0000
  4.5227	  2.0000
  4.5044	  0.0000
  4.4678	  2.0000
  4.4983	  2.0000
  4.4739	  0.0000
  4.4678	  0.0000
  4.4678	  1.0000
  4.5105	  1.0000
  4.4861	  1.0000
  4.4556	  2.0000
  4.4861	  2.0000
  4.4800	  0.0000
  4.4678	  2.0000
  4.4739	  0.0000
  4.4678	  0.0000
  4.4983	  2.0000
  4.4922	  0.0000
  4.4861	  1.0000
  4.5105	  1.0000
  4.4556	  0.0000
  4.4617	  0.0000
  4.4922	  4.0000
  4.4617	  1.0000
  4.4495	  0.0000
  4.4800	  0.0000
  4.4678	  3.0000
  4.4861	  0.0000
  4.5105	  0.0000
  4.4922	  0.0000
  4.5105	  1.0000
  4.5044	  1.0000
  4.4617	  0.0000
  4.4800	  2.0000
  4.5044	  0.0000
  4.4495	  1.0000
  4.4373	  0.0000
  4.4434	  0.0000
  4.4312	  3.0000
  4.4617	  1.0000
  4.4800	  1.0000
  4.5349	  2.0000
  4.4739	  0.0000
  4.4922	  2.0000
  4.4678	  3.0000
  4.4434	  0.0000
  4.4739	  1.0000
  4.4800	  0.0000
  4.4922	  1.0000
  4.4800	  0.0000
  4.4922	  0.0000
  4.4922	  0.0000
  4.4861	  0.0000
  4.4922	  1.0000
  4.4922	  1.0000
  4.4861	  2.0000
  4.4739	  0.0000
  4.4434	  0.0000
  4.4739	  1.0000
  4.4373	  0.0000
  4.4678	  2.0000
  4.4617	  2.0000
  4.4983	  1.0000
  4.4617	  0.0000
  4.4983	  1.0000
  4.4250	  0.0000
  4.4922	  0.0000
  4.4312	  2.0000
  4.4678	  2.0000
  4.4861	  1.0000
  4.5044	  0.0000
  4.4678	  1.0000
  4.4495	  0.0000
  4.4495	  2.0000
  4.4434	  0.0000
  4.4983	  0.0000
  4.5227	  0.0000
  4.4800	  0.0000
  4.4739	  2.0000
  4.5044	  1.0000
  4.4739	  0.0000
  4.4861	  1.0000
  4.4861	  1.0000
  4.4434	  0.0000
  4.4678	  1.0000
  4.4861	  1.0000
  4.4800	  0.0000
  4.4922	  3.0000
  4.4800	  0.0000
  4.5227	  2.0000
  4.4739	  0.0000
  4.4739	  0.0000
  4.4556	  1.0000
  4.4861	  2.0000
  4.4861	  0.0000
  4.4861	  1.0000
  4.4800	  1.0000
  4.4922	  1.0000
  4.4739	  2.0000
  4.4800	  1.0000
  4.4922	  1.0000
  4.5044	  0.0000
  4.4617	  1.0000
  4.4495	  0.0000
  4.4678	  1.0000
  4.4922	  0.0000
  4.4800	  1.0000
  4.4922	  0.0000
  4.4922	  0.0000
  4.4556	  0.0000
  4.4739	  1.0000
  4.4556	  0.0000
  4.4800	  0.0000
  4.5166	  0.0000
  4.4556	  0.0000
  4.4556	  0.0000
  4.4922	  0.0000
  4.4617	  0.0000
  4.4983	  2.0000
  4.4678	  1.0000
  4.4617	  4.0000
  4.4250	  0.0000
  4.4678	  3.0000
  4.4922	  6.0000
  4.4861	  1.0000
  4.4678	  1.0000
  4.4800	  1.0000
  4.4922	  2.0000
  4.4922	  2.0000
  4.5410	  0.0000
  4.4861	  1.0000
  4.5288	  0.0000
  4.5837	  0.0000
  4.5105	  1.0000
  4.4983	  0.0000
  4.4922	  1.0000
  4.5227	  0.0000
  4.4922	  0.0000
  4.5044	  1.0000
  4.4739	  1.0000
  4.4861	  0.0000
  4.4556	  0.0000
  4.5044	  1.0000
  4.4861	  1.0000
  4.4678	  1.0000
  4.4617	  2.0000
  4.4800	  1.0000
  4.4678	  1.0000
  4.4739	  0.0000
  4.4617	  1.0000
  4.4861	  0.0000
  4.4861	  2.0000
  4.4495	  1.0000
  4.4861	  0.0000
  4.5105	  0.0000
  4.4800	  0.0000
  4.4922	  1.0000
  4.4495	  1.0000
  4.4617	  2.0000
  4.4617	  0.0000
  4.4495	  0.0000
  4.4617	  1.0000
  4.4739	  0.0000
  4.4312	  1.0000
  4.4739	  0.0000
  4.4678	  0.0000
  4.4983	  0.0000
  4.4861	  1.0000
  4.4617	  0.0000
  4.4983	  0.0000
  4.4495	  0.0000
  4.4861	  0.0000
  4.4312	  0.0000
  4.4861	  0.0000
  4.4983	  0.0000
  4.5166	  0.0000
  4.4739	  2.0000
  4.4128	  0.0000
  4.4678	  0.0000
  4.4922	  0.0000
  4.4739	  0.0000
  4.4678	  0.0000
  4.4495	  0.0000
  4.4800	  2.0000
  4.4861	  0.0000
  4.4739	  0.0000
  4.4739	  2.0000
  4.4800	  0.0000
  4.4861	  4.0000
  4.4800	  1.0000
  4.4739	  2.0000
  4.4800	  0.0000
  4.4678	  1.0000
  4.4617	  2.0000
  4.4861	  0.0000
  4.4800	  0.0000
  4.4739	  0.0000
  4.4983	  0.0000
  4.4312	  1.0000
  4.5105	  0.0000
  4.4556	  0.0000
  4.4922	  2.0000
  4.4800	  0.0000
  4.4434	  0.0000
  4.4861	  0.0000
  4.4861	  0.0000
  4.4800	  1.0000
  4.4922	  1.0000
  4.4617	  1.0000
  4.4312	  0.0000
  4.4678	  0.0000
  4.4617	  0.0000
  4.4373	  0.0000
  4.4800	  0.0000
  4.4922	  0.0000
  4.4678	  1.0000
  4.4861	  1.0000
  4.4556	  1.0000
  4.4617	  0.0000
  4.4312	  1.0000
  4.4861	  0.0000
  4.4617	  4.0000
  4.4861	  1.0000
  4.4617	  2.0000
  4.4800	  1.0000
  4.4922	  0.0000
  4.4617	  0.0000
  4.4922	  0.0000
  4.4861	  3.0000
  4.4739	  0.0000
  4.4556	  0.0000
  4.4617	  2.0000
  4.5044	  0.0000
  4.4678	  1.0000
  4.4739	  0.0000
  4.4678	  1.0000
  4.5044	  0.0000
  4.4739	  0.0000
  4.4678	  1.0000
  4.4800	  1.0000
  4.4739	  0.0000
  4.4678	  0.0000
  4.4495	  0.0000
  4.4678	  0.0000
  4.4495	  0.0000
  4.4739	  0.0000
  4.4800	  0.0000
  4.4495	  0.0000
  4.5105	  0.0000
  4.4556	  1.0000
  4.4739	  0.0000
  4.4617	  2.0000
  4.4800	  1.0000
  4.4739	  0.0000
  4.4617	  0.0000
  4.4495	  2.0000
  4.4434	  1.0000
  4.4495	  0.0000
  4.4739	  1.0000
  4.4556	  2.0000
  4.4617	  1.0000
  4.4800	  0.0000
  4.4617	  0.0000
  4.4922	  0.0000
  4.4617	  0.0000
  4.4800	  2.0000
  4.4617	  1.0000
  4.4800	  0.0000
  4.4800	  1.0000
  4.4617	  0.0000
  4.4678	  0.0000
  4.4678	  0.0000
  4.4922	  0.0000
  4.4556	  1.0000
  4.5349	  0.0000
  4.4983	  0.0000
  4.4678	  0.0000
  4.4922	  1.0000
  4.4800	  1.0000
  4.4678	  0.0000
  4.4861	  0.0000
  4.4678	  0.0000
  4.5044	  1.0000
  4.4861	  2.0000
  4.4861	  0.0000
  4.4556	  0.0000
  4.4617	  0.0000
  4.4495	  1.0000
  4.4556	  0.0000
  4.4617	  0.0000
  4.4678	  0.0000
  4.4800	  1.0000
  4.4800	  2.0000
  4.4495	  0.0000
  4.4373	  1.0000
  4.4617	  1.0000
  4.4678	  1.0000
  4.4495	  1.0000
  4.5044	  1.0000
  4.5044	  1.0000
  4.4556	  0.0000
  4.4861	  0.0000
  4.4617	  1.0000
  4.4556	  0.0000
  4.4861	  0.0000
  4.4800	  0.0000
  4.4739	  0.0000
  4.4678	  1.0000
  4.4739	  0.0000
  4.5044	  0.0000
  4.4922	  2.0000
  4.4800	  1.0000
  4.4495	  0.0000
  4.4800	  2.0000
  4.4861	  0.0000
  4.4861	  2.0000
  4.4617	  0.0000
  4.4495	  0.0000
  4.5044	  0.0000
  4.4739	  0.0000
  4.4800	  0.0000
  4.4800	  2.0000
  4.4678	  1.0000
  4.4678	  0.0000
  4.4861	  1.0000
  4.4312	  1.0000
  4.4617	  0.0000
  4.4739	  1.0000
  4.4739	  1.0000
  4.4678	  1.0000
  4.4739	  3.0000
  4.4617	  3.0000
  4.4556	  0.0000
  4.4617	  1.0000
  4.4617	  2.0000
  4.4495	  1.0000
  4.4800	  1.0000
