R18B0722.261460
U-C_VOL_ 07/11/2018 22:26:13 07/11/2018 22:26:13 0170 23.7534 38.0631 -6.0 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000013 0020 0000013 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.4088	 73.8462	  0.0000	  0.0000	  9.6830	166.1538	  0.0000	  0.0000	 70.7692	  0.0000
  9.4464	104.6154	  0.0000	  0.0000	  9.6717	160.0000	  0.0000	  0.0000	 92.3077	  0.0000
  9.4933	107.6923	  0.0000	  0.0000	  9.6849	160.0000	  0.0000	  0.0000	 80.0000	  0.0000
  9.4370	101.5385	  0.0000	  0.0000	  9.6792	163.0769	  0.0000	  0.0000	104.6154	  0.0000
  9.4088	129.2308	  0.0000	  0.0000	  9.6698	264.6154	  0.0000	  0.0000	190.7692	  0.0000
  9.3900	193.8462	  0.0000	  0.0000	  9.6792	286.1538	  0.0000	  0.0000	283.0769	  0.0000
  9.6529	267.6923	  0.0000	  0.0000	  9.6680	283.0769	  0.0000	  0.0000	270.7692	  0.0000
  9.7093	264.6154	  0.0000	  0.0000	  9.6867	292.3077	  0.0000	  0.0000	289.2308	  0.0000
  9.4370	298.4615	  0.0000	  0.0000	  9.6774	313.8462	  0.0000	  0.0000	273.8462	  0.0000
  9.9534	307.6923	  0.0000	  0.0000	 10.3365	270.7692	  0.0000	  0.0000	292.3077	  0.0000
 11.2962	286.1538	  0.0000	  0.0000	 12.3122	267.6923	  0.0000	  0.0000	289.2308	  0.0000
