R18B0723.122883
U-C_VOL_ 07/11/2018 23:12:27 07/11/2018 23:12:27 0170 23.7534 38.0631 -6.8 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000015 0020 0000015 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000015 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000015 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000015 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000015 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000015 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.2692	 50.6667	  0.0000	  0.0000	  9.3962	146.6667	  0.0000	  0.0000	 66.6667	  0.0000
  9.2367	 74.6667	  0.0000	  0.0000	  9.4027	146.6667	  0.0000	  0.0000	 80.0000	  0.0000
  9.2529	 98.6667	  0.0000	  0.0000	  9.3994	149.3333	  0.0000	  0.0000	 88.0000	  0.0000
  9.2367	 98.6667	  0.0000	  0.0000	  9.3848	189.3333	  0.0000	  0.0000	120.0000	  0.0000
  9.2611	 93.3333	  0.0000	  0.0000	  9.3913	242.6667	  0.0000	  0.0000	173.3333	  0.0000
  9.1471	194.6667	  0.0000	  0.0000	  9.4092	269.3333	  0.0000	  0.0000	250.6667	  0.0000
  9.3099	248.0000	  0.0000	  0.0000	  9.3896	277.3333	  0.0000	  0.0000	264.0000	  0.0000
  9.4238	280.0000	  0.0000	  0.0000	  9.4108	274.6667	  0.0000	  0.0000	253.3333	  0.0000
  9.1878	285.3333	  0.0000	  0.0000	  9.3929	269.3333	  0.0000	  0.0000	266.6667	  0.0000
  9.4238	258.6667	  0.0000	  0.0000	  9.9788	274.6667	  0.0000	  0.0000	261.3333	  0.0000
 10.3109	269.3333	  0.0000	  0.0000	 11.9368	274.6667	  0.0000	  0.0000	285.3333	  0.0000
 11.0270	282.6667	  0.0000	  0.0000	 13.3089	277.3333	  0.0000	  0.0000	272.0000	  0.0000
 11.2956	314.6667	  0.0000	  0.0000	 13.3903	269.3333	  0.0000	  0.0000	272.0000	  0.0000
 11.3688	280.0000	  0.0000	  0.0000	 15.0602	280.0000	  0.0000	  0.0000	264.0000	  0.0000
 13.2975	301.3333	  0.0000	  0.0000	 25.8789	258.6667	  0.0000	  0.0000	261.3333	  0.0000
 22.9248	264.0000	  0.0000	  0.0000	 54.6077	280.0000	  0.0000	  0.0000	290.6667	  0.0000
 42.3014	288.0000	  0.0000	  0.0000	 96.7041	266.6667	  0.0000	  0.0000	269.3333	  0.0000
 66.4307	269.3333	  0.0000	  0.0000	148.5612	256.0000	  0.0000	  0.0000	280.0000	  0.0000
 89.9577	288.0000	  0.0000	  0.0000	190.1530	269.3333	  0.0000	  0.0000	280.0000	  0.0000
107.9590	261.3333	  0.0000	  0.0000	193.2861	258.6667	  0.0000	  0.0000	272.0000	  0.0000
122.5993	272.0000	  0.0000	  0.0000	193.2861	277.3333	  0.0000	  0.0000	282.6667	  0.0000
136.7350	272.0000	  0.0000	  0.0000	193.2861	285.3333	  0.0000	  0.0000	261.3333	  0.0000
146.9157	282.6667	  0.0000	  0.0000	193.2861	285.3333	  0.0000	  0.0000	298.6667	  0.0000
152.1729	288.0000	  0.0000	  0.0000	193.2861	269.3333	  0.0000	  0.0000	277.3333	  0.0000
154.4434	266.6667	  0.0000	  0.0000	193.2861	277.3333	  0.0000	  0.0000	298.6667	  0.0000
152.1973	288.0000	  0.0000	  0.0000	193.2861	285.3333	  0.0000	  0.0000	269.3333	  0.0000
151.3916	290.6667	  0.0000	  0.0000	193.2861	290.6667	  0.0000	  0.0000	293.3333	  0.0000
150.0651	266.6667	  0.0000	  0.0000	193.2861	285.3333	  0.0000	  0.0000	280.0000	  0.0000
