R18B0723.111255
U-C_VOL_ 07/11/2018 23:11:11 07/11/2018 23:11:11 0170 23.7534 38.0631 -3.0 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000015 0020 0000015 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000015 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000015 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000015 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000015 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000015 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.2611	 40.0000	  0.0000	  0.0000	  9.3766	133.3333	  0.0000	  0.0000	 50.6667	  0.0000
  9.2367	 66.6667	  0.0000	  0.0000	  9.3783	120.0000	  0.0000	  0.0000	 77.3333	  0.0000
  9.3587	 77.3333	  0.0000	  0.0000	  9.3896	144.0000	  0.0000	  0.0000	 96.0000	  0.0000
  9.3099	104.0000	  0.0000	  0.0000	  9.3896	168.0000	  0.0000	  0.0000	 85.3333	  0.0000
  9.3424	109.3333	  0.0000	  0.0000	  9.3799	248.0000	  0.0000	  0.0000	178.6667	  0.0000
  9.2122	202.6667	  0.0000	  0.0000	  9.3978	274.6667	  0.0000	  0.0000	242.6667	  0.0000
  9.4076	274.6667	  0.0000	  0.0000	  9.3799	280.0000	  0.0000	  0.0000	258.6667	  0.0000
  9.4401	266.6667	  0.0000	  0.0000	  9.4222	274.6667	  0.0000	  0.0000	274.6667	  0.0000
  9.1471	258.6667	  0.0000	  0.0000	  9.4238	272.0000	  0.0000	  0.0000	269.3333	  0.0000
  9.4320	296.0000	  0.0000	  0.0000	  9.9707	277.3333	  0.0000	  0.0000	277.3333	  0.0000
 10.3516	293.3333	  0.0000	  0.0000	 11.5560	290.6667	  0.0000	  0.0000	261.3333	  0.0000
 10.9131	277.3333	  0.0000	  0.0000	 12.6921	280.0000	  0.0000	  0.0000	258.6667	  0.0000
 11.4909	242.6667	  0.0000	  0.0000	 12.9736	234.6667	  0.0000	  0.0000	280.0000	  0.0000
 11.7676	296.0000	  0.0000	  0.0000	 14.9300	186.6667	  0.0000	  0.0000	269.3333	  0.0000
 14.0299	269.3333	  0.0000	  0.0000	 25.6006	272.0000	  0.0000	  0.0000	261.3333	  0.0000
 23.6491	269.3333	  0.0000	  0.0000	 52.8092	258.6667	  0.0000	  0.0000	266.6667	  0.0000
 44.3522	240.0000	  0.0000	  0.0000	 96.5055	202.6667	  0.0000	  0.0000	218.6667	  0.0000
 72.1761	 96.0000	  0.0000	  0.0000	151.3298	 85.3333	  0.0000	  0.0000	 69.3333	  0.0000
 94.9544	 48.0000	  0.0000	  0.0000	190.8024	 50.6667	  0.0000	  0.0000	 85.3333	  0.0000
110.2783	 34.6667	  0.0000	  0.0000	193.2861	 45.3333	  0.0000	  0.0000	 24.0000	  0.0000
125.3581	 80.0000	  0.0000	  0.0000	193.2861	 42.6667	  0.0000	  0.0000	 77.3333	  0.0000
140.6006	 61.3333	  0.0000	  0.0000	193.2861	 37.3333	  0.0000	  0.0000	 90.6667	  0.0000
150.6266	117.3333	  0.0000	  0.0000	193.2861	 50.6667	  0.0000	  0.0000	 90.6667	  0.0000
156.1198	101.3333	  0.0000	  0.0000	193.2861	 66.6667	  0.0000	  0.0000	 66.6667	  0.0000
158.7077	 74.6667	  0.0000	  0.0000	193.2861	 66.6667	  0.0000	  0.0000	 37.3333	  0.0000
268.8721	128.0000	  0.0000	  0.0000	193.2861	109.3333	  0.0000	  0.0000	 40.0000	  0.0000
869.1650	101.3333	  0.0000	  0.0000	193.2861	133.3333	  0.0000	  0.0000	  8.0000	  0.0000
966.4307	 24.0000	  0.0000	  0.0000	193.2861	154.6667	  0.0000	  0.0000	  8.0000	  0.0000
966.4307	 45.3333	  0.0000	  0.0000	193.2861	136.0000	  0.0000	  0.0000	  5.3333	  0.0000
816.2272	 16.0000	  0.0000	  0.0000	193.2861	122.6667	  0.0000	  0.0000	  8.0000	  0.0000
173.9746	 26.6667	  0.0000	  0.0000	193.2861	125.3333	  0.0000	  0.0000	  2.6667	  0.0000
338.0290	 26.6667	  0.0000	  0.0000	193.2861	133.3333	  0.0000	  0.0000	  8.0000	  0.0000
 35.9863	 21.3333	  0.0000	  0.0000	193.2861	133.3333	  0.0000	  0.0000	  2.6667	  0.0000
  7.6986	 16.0000	  0.0000	  0.0000	190.3402	117.3333	  0.0000	  0.0000	  2.6667	  0.0000
 98.1038	 13.3333	  0.0000	  0.0000	 66.8311	130.6667	  0.0000	  0.0000	  2.6667	  0.0000
