R18B0723.092619
U-C_VOL_ 07/11/2018 23:09:26 07/11/2018 23:09:26 0170 23.7534 38.0631 -9.4 24.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.5128	 48.5714	  0.0000	  0.0000	  9.7011	151.4286	  0.0000	  0.0000	 74.2857	  0.0000
  9.4866	 85.7143	  0.0000	  0.0000	  9.7185	165.7143	  0.0000	  0.0000	100.0000	  0.0000
  9.5651	 71.4286	  0.0000	  0.0000	  9.7203	191.4286	  0.0000	  0.0000	 88.5714	  0.0000
  9.5564	102.8571	  0.0000	  0.0000	  9.6976	168.5714	  0.0000	  0.0000	 97.1429	  0.0000
  9.5564	102.8571	  0.0000	  0.0000	  9.6959	228.5714	  0.0000	  0.0000	145.7143	  0.0000
  9.4169	182.8571	  0.0000	  0.0000	  9.7203	265.7143	  0.0000	  0.0000	237.1429	  0.0000
  9.6784	265.7143	  0.0000	  0.0000	  9.6976	288.5714	  0.0000	  0.0000	271.4286	  0.0000
  9.7395	271.4286	  0.0000	  0.0000	  9.7255	291.4286	  0.0000	  0.0000	268.5714	  0.0000
  9.4517	268.5714	  0.0000	  0.0000	  9.7778	282.8571	  0.0000	  0.0000	274.2857	  0.0000
  9.6174	305.7143	  0.0000	  0.0000	 10.5329	285.7143	  0.0000	  0.0000	277.1429	  0.0000
 10.6201	291.4286	  0.0000	  0.0000	 12.4878	262.8571	  0.0000	  0.0000	288.5714	  0.0000
 11.3177	288.5714	  0.0000	  0.0000	 13.6701	297.1429	  0.0000	  0.0000	285.7143	  0.0000
 11.4136	294.2857	  0.0000	  0.0000	 13.8881	297.1429	  0.0000	  0.0000	282.8571	  0.0000
 11.6054	268.5714	  0.0000	  0.0000	 14.9833	300.0000	  0.0000	  0.0000	302.8571	  0.0000
 12.9743	294.2857	  0.0000	  0.0000	 21.6692	302.8571	  0.0000	  0.0000	285.7143	  0.0000
 19.7056	297.1429	  0.0000	  0.0000	 43.5425	280.0000	  0.0000	  0.0000	282.8571	  0.0000
 37.1268	291.4286	  0.0000	  0.0000	 81.2587	302.8571	  0.0000	  0.0000	291.4286	  0.0000
 61.0003	277.1429	  0.0000	  0.0000	129.8340	262.8571	  0.0000	  0.0000	268.5714	  0.0000
 82.4934	294.2857	  0.0000	  0.0000	178.6621	265.7143	  0.0000	  0.0000	282.8571	  0.0000
103.8295	300.0000	  0.0000	  0.0000	199.7960	282.8571	  0.0000	  0.0000	288.5714	  0.0000
120.1957	277.1429	  0.0000	  0.0000	199.9512	297.1429	  0.0000	  0.0000	291.4286	  0.0000
130.0310	282.8571	  0.0000	  0.0000	199.9512	265.7143	  0.0000	  0.0000	285.7143	  0.0000
138.6108	282.8571	  0.0000	  0.0000	199.9512	277.1429	  0.0000	  0.0000	268.5714	  0.0000
145.6735	277.1429	  0.0000	  0.0000	199.9512	280.0000	  0.0000	  0.0000	305.7143	  0.0000
149.1874	260.0000	  0.0000	  0.0000	199.9512	277.1429	  0.0000	  0.0000	260.0000	  0.0000
148.0974	277.1429	  0.0000	  0.0000	199.9512	274.2857	  0.0000	  0.0000	265.7143	  0.0000
148.3939	288.5714	  0.0000	  0.0000	199.9512	285.7143	  0.0000	  0.0000	277.1429	  0.0000
148.6293	277.1429	  0.0000	  0.0000	199.9512	274.2857	  0.0000	  0.0000	285.7143	  0.0000
