R18B0723.132881
U-C_VOL_ 07/11/2018 23:13:27 07/11/2018 23:13:27 0170 23.7534 38.0631 -9.8 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000015 0020 0000015 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000015 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000015 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000015 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000015 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000015 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.3424	 50.6667	  0.0000	  0.0000	  9.3929	120.0000	  0.0000	  0.0000	 50.6667	  0.0000
  9.3099	 85.3333	  0.0000	  0.0000	  9.3783	160.0000	  0.0000	  0.0000	 74.6667	  0.0000
  9.2855	 96.0000	  0.0000	  0.0000	  9.3717	168.0000	  0.0000	  0.0000	 90.6667	  0.0000
  9.1960	 82.6667	  0.0000	  0.0000	  9.3636	189.3333	  0.0000	  0.0000	 82.6667	  0.0000
  9.2529	112.0000	  0.0000	  0.0000	  9.3929	234.6667	  0.0000	  0.0000	152.0000	  0.0000
  9.0820	210.6667	  0.0000	  0.0000	  9.4043	258.6667	  0.0000	  0.0000	224.0000	  0.0000
  9.4157	261.3333	  0.0000	  0.0000	  9.3896	290.6667	  0.0000	  0.0000	256.0000	  0.0000
  9.4401	274.6667	  0.0000	  0.0000	  9.4076	282.6667	  0.0000	  0.0000	277.3333	  0.0000
  9.1309	272.0000	  0.0000	  0.0000	  9.4255	280.0000	  0.0000	  0.0000	266.6667	  0.0000
  9.4238	288.0000	  0.0000	  0.0000	 10.0358	282.6667	  0.0000	  0.0000	266.6667	  0.0000
 10.7259	274.6667	  0.0000	  0.0000	 11.5999	288.0000	  0.0000	  0.0000	274.6667	  0.0000
 11.4014	272.0000	  0.0000	  0.0000	 12.9525	285.3333	  0.0000	  0.0000	261.3333	  0.0000
 11.2549	266.6667	  0.0000	  0.0000	 13.6019	272.0000	  0.0000	  0.0000	282.6667	  0.0000
 11.3118	272.0000	  0.0000	  0.0000	 15.2979	288.0000	  0.0000	  0.0000	264.0000	  0.0000
 13.8021	293.3333	  0.0000	  0.0000	 24.4499	290.6667	  0.0000	  0.0000	274.6667	  0.0000
 23.7712	280.0000	  0.0000	  0.0000	 51.3053	272.0000	  0.0000	  0.0000	272.0000	  0.0000
 46.1263	280.0000	  0.0000	  0.0000	 93.7370	282.6667	  0.0000	  0.0000	280.0000	  0.0000
 72.6237	258.6667	  0.0000	  0.0000	144.3734	269.3333	  0.0000	  0.0000	274.6667	  0.0000
 95.2962	282.6667	  0.0000	  0.0000	188.8656	277.3333	  0.0000	  0.0000	285.3333	  0.0000
112.0199	301.3333	  0.0000	  0.0000	193.2861	272.0000	  0.0000	  0.0000	269.3333	  0.0000
127.7181	288.0000	  0.0000	  0.0000	193.2861	293.3333	  0.0000	  0.0000	272.0000	  0.0000
139.9333	237.3333	  0.0000	  0.0000	193.2861	277.3333	  0.0000	  0.0000	274.6667	  0.0000
146.8425	269.3333	  0.0000	  0.0000	193.2861	272.0000	  0.0000	  0.0000	280.0000	  0.0000
151.7009	288.0000	  0.0000	  0.0000	193.2861	258.6667	  0.0000	  0.0000	261.3333	  0.0000
153.2878	272.0000	  0.0000	  0.0000	193.2861	261.3333	  0.0000	  0.0000	253.3333	  0.0000
153.4831	285.3333	  0.0000	  0.0000	193.2861	288.0000	  0.0000	  0.0000	280.0000	  0.0000
153.2796	293.3333	  0.0000	  0.0000	193.2861	258.6667	  0.0000	  0.0000	282.6667	  0.0000
150.4069	306.6667	  0.0000	  0.0000	193.2861	290.6667	  0.0000	  0.0000	253.3333	  0.0000
147.7214	274.6667	  0.0000	  0.0000	193.2861	266.6667	  0.0000	  0.0000	269.3333	  0.0000
147.2819	293.3333	  0.0000	  0.0000	193.2861	277.3333	  0.0000	  0.0000	261.3333	  0.0000
144.6289	256.0000	  0.0000	  0.0000	193.2861	288.0000	  0.0000	  0.0000	264.0000	  0.0000
139.9495	285.3333	  0.0000	  0.0000	193.2861	248.0000	  0.0000	  0.0000	277.3333	  0.0000
140.5273	277.3333	  0.0000	  0.0000	193.2861	261.3333	  0.0000	  0.0000	274.6667	  0.0000
139.1357	282.6667	  0.0000	  0.0000	193.2861	304.0000	  0.0000	  0.0000	250.6667	  0.0000
131.7301	282.6667	  0.0000	  0.0000	193.2861	272.0000	  0.0000	  0.0000	250.6667	  0.0000
127.0589	288.0000	  0.0000	  0.0000	193.2861	256.0000	  0.0000	  0.0000	248.0000	  0.0000
125.6429	266.6667	  0.0000	  0.0000	193.2861	261.3333	  0.0000	  0.0000	272.0000	  0.0000
119.4173	264.0000	  0.0000	  0.0000	193.2861	280.0000	  0.0000	  0.0000	264.0000	  0.0000
114.7786	258.6667	  0.0000	  0.0000	193.2861	266.6667	  0.0000	  0.0000	269.3333	  0.0000
113.1266	285.3333	  0.0000	  0.0000	193.2861	285.3333	  0.0000	  0.0000	253.3333	  0.0000
105.9896	261.3333	  0.0000	  0.0000	193.2731	277.3333	  0.0000	  0.0000	261.3333	  0.0000
101.2044	248.0000	  0.0000	  0.0000	192.9167	256.0000	  0.0000	  0.0000	261.3333	  0.0000
 97.5423	293.3333	  0.0000	  0.0000	192.5098	266.6667	  0.0000	  0.0000	253.3333	  0.0000
 91.3656	272.0000	  0.0000	  0.0000	191.8197	264.0000	  0.0000	  0.0000	274.6667	  0.0000
 89.6077	253.3333	  0.0000	  0.0000	187.7246	253.3333	  0.0000	  0.0000	280.0000	  0.0000
 86.8978	274.6667	  0.0000	  0.0000	178.4277	280.0000	  0.0000	  0.0000	253.3333	  0.0000
 83.0973	269.3333	  0.0000	  0.0000	172.0768	264.0000	  0.0000	  0.0000	266.6667	  0.0000
 79.6305	256.0000	  0.0000	  0.0000	166.3542	266.6667	  0.0000	  0.0000	242.6667	  0.0000
 76.8392	272.0000	  0.0000	  0.0000	157.7930	274.6667	  0.0000	  0.0000	253.3333	  0.0000
 74.2513	261.3333	  0.0000	  0.0000	151.8962	269.3333	  0.0000	  0.0000	274.6667	  0.0000
 70.1253	290.6667	  0.0000	  0.0000	144.4206	282.6667	  0.0000	  0.0000	264.0000	  0.0000
 65.8773	250.6667	  0.0000	  0.0000	136.3737	282.6667	  0.0000	  0.0000	280.0000	  0.0000
 64.6077	277.3333	  0.0000	  0.0000	130.9391	282.6667	  0.0000	  0.0000	266.6667	  0.0000
 62.1663	242.6667	  0.0000	  0.0000	124.3734	264.0000	  0.0000	  0.0000	256.0000	  0.0000
 56.9173	288.0000	  0.0000	  0.0000	119.3848	264.0000	  0.0000	  0.0000	256.0000	  0.0000
 54.1504	264.0000	  0.0000	  0.0000	116.5804	261.3333	  0.0000	  0.0000	266.6667	  0.0000
 53.3773	269.3333	  0.0000	  0.0000	111.1816	274.6667	  0.0000	  0.0000	242.6667	  0.0000
 51.9938	280.0000	  0.0000	  0.0000	104.3978	272.0000	  0.0000	  0.0000	256.0000	  0.0000
 51.0010	274.6667	  0.0000	  0.0000	 99.2383	258.6667	  0.0000	  0.0000	232.0000	  0.0000
 50.4964	274.6667	  0.0000	  0.0000	 97.6579	258.6667	  0.0000	  0.0000	269.3333	  0.0000
 48.3073	266.6667	  0.0000	  0.0000	 94.6810	266.6667	  0.0000	  0.0000	240.0000	  0.0000
 45.5648	264.0000	  0.0000	  0.0000	 89.8763	282.6667	  0.0000	  0.0000	261.3333	  0.0000
 44.4987	258.6667	  0.0000	  0.0000	 87.5830	253.3333	  0.0000	  0.0000	266.6667	  0.0000
 43.7581	250.6667	  0.0000	  0.0000	 85.0342	264.0000	  0.0000	  0.0000	261.3333	  0.0000
 42.4479	261.3333	  0.0000	  0.0000	 81.7969	266.6667	  0.0000	  0.0000	256.0000	  0.0000
 41.1702	269.3333	  0.0000	  0.0000	 79.8747	269.3333	  0.0000	  0.0000	264.0000	  0.0000
 38.0615	269.3333	  0.0000	  0.0000	 76.1361	258.6667	  0.0000	  0.0000	264.0000	  0.0000
 35.6201	232.0000	  0.0000	  0.0000	 72.2363	280.0000	  0.0000	  0.0000	229.3333	  0.0000
 37.0117	258.6667	  0.0000	  0.0000	 69.9528	264.0000	  0.0000	  0.0000	237.3333	  0.0000
 36.6211	242.6667	  0.0000	  0.0000	 67.6481	261.3333	  0.0000	  0.0000	234.6667	  0.0000
 33.9600	274.6667	  0.0000	  0.0000	 67.6270	216.0000	  0.0000	  0.0000	253.3333	  0.0000
 34.4238	242.6667	  0.0000	  0.0000	 66.2826	264.0000	  0.0000	  0.0000	258.6667	  0.0000
 35.6120	285.3333	  0.0000	  0.0000	 62.8353	269.3333	  0.0000	  0.0000	242.6667	  0.0000
 33.7972	248.0000	  0.0000	  0.0000	 59.1309	258.6667	  0.0000	  0.0000	258.6667	  0.0000
 32.6660	258.6667	  0.0000	  0.0000	 57.4398	264.0000	  0.0000	  0.0000	242.6667	  0.0000
 32.7637	229.3333	  0.0000	  0.0000	 57.7783	272.0000	  0.0000	  0.0000	242.6667	  0.0000
 30.8024	240.0000	  0.0000	  0.0000	 56.9841	245.3333	  0.0000	  0.0000	221.3333	  0.0000
 28.4831	234.6667	  0.0000	  0.0000	 54.4678	258.6667	  0.0000	  0.0000	229.3333	  0.0000
 29.5654	234.6667	  0.0000	  0.0000	 52.1598	261.3333	  0.0000	  0.0000	232.0000	  0.0000
 29.7526	248.0000	  0.0000	  0.0000	 51.1816	266.6667	  0.0000	  0.0000	234.6667	  0.0000
 27.4089	253.3333	  0.0000	  0.0000	 50.2393	261.3333	  0.0000	  0.0000	232.0000	  0.0000
 26.4730	258.6667	  0.0000	  0.0000	 48.8607	258.6667	  0.0000	  0.0000	226.6667	  0.0000
 26.0173	266.6667	  0.0000	  0.0000	 47.5358	250.6667	  0.0000	  0.0000	226.6667	  0.0000
 25.2279	250.6667	  0.0000	  0.0000	 46.5658	264.0000	  0.0000	  0.0000	213.3333	  0.0000
 25.4557	229.3333	  0.0000	  0.0000	 45.1237	266.6667	  0.0000	  0.0000	234.6667	  0.0000
 24.4710	258.6667	  0.0000	  0.0000	 43.9128	253.3333	  0.0000	  0.0000	229.3333	  0.0000
 24.2187	226.6667	  0.0000	  0.0000	 43.3577	256.0000	  0.0000	  0.0000	213.3333	  0.0000
 23.8281	240.0000	  0.0000	  0.0000	 42.2607	266.6667	  0.0000	  0.0000	229.3333	  0.0000
 23.1527	234.6667	  0.0000	  0.0000	 40.2067	277.3333	  0.0000	  0.0000	210.6667	  0.0000
 23.3398	242.6667	  0.0000	  0.0000	 39.9382	253.3333	  0.0000	  0.0000	213.3333	  0.0000
 23.1201	237.3333	  0.0000	  0.0000	 39.9528	256.0000	  0.0000	  0.0000	240.0000	  0.0000
