R18B0723.103547
U-C_VOL_ 07/11/2018 23:10:35 07/11/2018 23:10:35 0170 23.7534 38.0631 -1.2 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.1814	 45.7143	  0.0000	  0.0000	  9.3698	120.0000	  0.0000	  0.0000	 74.2857	  0.0000
  9.2163	 80.0000	  0.0000	  0.0000	  9.3698	140.0000	  0.0000	  0.0000	 68.5714	  0.0000
  9.1989	117.1429	  0.0000	  0.0000	  9.3837	157.1429	  0.0000	  0.0000	 82.8571	  0.0000
  9.2076	 74.2857	  0.0000	  0.0000	  9.3628	185.7143	  0.0000	  0.0000	102.8571	  0.0000
  9.2599	134.2857	  0.0000	  0.0000	  9.3610	225.7143	  0.0000	  0.0000	180.0000	  0.0000
  9.0070	191.4286	  0.0000	  0.0000	  9.3593	274.2857	  0.0000	  0.0000	248.5714	  0.0000
  9.3297	262.8571	  0.0000	  0.0000	  9.3645	251.4286	  0.0000	  0.0000	262.8571	  0.0000
  9.3297	200.0000	  0.0000	  0.0000	  9.4012	 60.0000	  0.0000	  0.0000	208.5714	  0.0000
  8.9809	 48.5714	  0.0000	  0.0000	  9.3872	 11.4286	  0.0000	  0.0000	 97.1429	  0.0000
  9.4430	 45.7143	  0.0000	  0.0000	  9.8668	 65.7143	  0.0000	  0.0000	 25.7143	  0.0000
 10.5678	 82.8571	  0.0000	  0.0000	 11.4031	  0.0000	  0.0000	  0.0000	 68.5714	  0.0000
 11.4136	 77.1429	  0.0000	  0.0000	 12.7250	  8.5714	  0.0000	  0.0000	 25.7143	  0.0000
 11.2915	 91.4286	  0.0000	  0.0000	 13.3562	 74.2857	  0.0000	  0.0000	 68.5714	  0.0000
 11.3961	108.5714	  0.0000	  0.0000	 15.2361	 42.8571	  0.0000	  0.0000	 57.1429	  0.0000
 14.2473	 57.1429	  0.0000	  0.0000	 24.5919	 68.5714	  0.0000	  0.0000	 11.4286	  0.0000
 32.9677	 82.8571	  0.0000	  0.0000	 58.8100	128.5714	  0.0000	  0.0000	  0.0000	  0.0000
413.4696	 28.5714	  0.0000	  0.0000	174.9686	111.4286	  0.0000	  0.0000	  2.8571	  0.0000
956.0721	 17.1429	  0.0000	  0.0000	192.8101	117.1429	  0.0000	  0.0000	  5.7143	  0.0000
947.8847	  5.7143	  0.0000	  0.0000	192.8101	125.7143	  0.0000	  0.0000	  0.0000	  0.0000
175.0227	 14.2857	  0.0000	  0.0000	192.8101	 97.1429	  0.0000	  0.0000	  2.8571	  0.0000
 26.8903	  8.5714	  0.0000	  0.0000	192.8101	 97.1429	  0.0000	  0.0000	  0.0000	  0.0000
223.5107	 11.4286	  0.0000	  0.0000	192.8101	 54.2857	  0.0000	  0.0000	  2.8571	  0.0000
 19.8364	 11.4286	  0.0000	  0.0000	192.8101	 82.8571	  0.0000	  0.0000	  0.0000	  0.0000
  9.6174	 11.4286	  0.0000	  0.0000	192.4543	 91.4286	  0.0000	  0.0000	  0.0000	  0.0000
 73.9049	  8.5714	  0.0000	  0.0000	 82.4533	 68.5714	  0.0000	  0.0000	  0.0000	  0.0000
  6.6703	  5.7143	  0.0000	  0.0000	  8.9914	 68.5714	  0.0000	  0.0000	  0.0000	  0.0000
  5.7024	 14.2857	  0.0000	  0.0000	 43.2949	 65.7143	  0.0000	  0.0000	  0.0000	  0.0000
 27.3961	  5.7143	  0.0000	  0.0000	 14.9013	 57.1429	  0.0000	  0.0000	  2.8571	  0.0000
  3.3744	 11.4286	  0.0000	  0.0000	 11.3595	 68.5714	  0.0000	  0.0000	  0.0000	  0.0000
  6.7487	  5.7143	  0.0000	  0.0000	 22.7330	 65.7143	  0.0000	  0.0000	  0.0000	  0.0000
 14.6223	 14.2857	  0.0000	  0.0000	 15.0164	 82.8571	  0.0000	  0.0000	  2.8571	  0.0000
  6.7923	  2.8571	  0.0000	  0.0000	 14.8682	102.8571	  0.0000	  0.0000	  0.0000	  0.0000
  8.8763	 11.4286	  0.0000	  0.0000	 17.5014	 94.2857	  0.0000	  0.0000	  0.0000	  0.0000
 11.2392	  8.5714	  0.0000	  0.0000	 15.6215	 85.7143	  0.0000	  0.0000	  0.0000	  0.0000
  9.1814	  2.8571	  0.0000	  0.0000	 16.0557	105.7143	  0.0000	  0.0000	  0.0000	  0.0000
 10.1580	  2.8571	  0.0000	  0.0000	 16.6992	 82.8571	  0.0000	  0.0000	  0.0000	  0.0000
 10.6637	  5.7143	  0.0000	  0.0000	 16.1952	117.1429	  0.0000	  0.0000	  0.0000	  0.0000
  9.8441	  2.8571	  0.0000	  0.0000	 16.2301	122.8571	  0.0000	  0.0000	  0.0000	  0.0000
