R18B0723.083969
U-C_VOL_ 07/11/2018 23:08:38 07/11/2018 23:08:38 0170 23.7534 38.0631 -7.0 24.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000013 0020 0000013 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.5497	 43.0769	  0.0000	  0.0000	  9.7299	129.2308	  0.0000	  0.0000	 64.6154	  0.0000
  9.6060	 83.0769	  0.0000	  0.0000	  9.7187	126.1538	  0.0000	  0.0000	 73.8462	  0.0000
  9.6529	 86.1538	  0.0000	  0.0000	  9.7206	166.1538	  0.0000	  0.0000	 64.6154	  0.0000
  9.5778	 86.1538	  0.0000	  0.0000	  9.7168	184.6154	  0.0000	  0.0000	 89.2308	  0.0000
  9.5966	 92.3077	  0.0000	  0.0000	  9.7187	200.0000	  0.0000	  0.0000	153.8462	  0.0000
  9.4464	166.1538	  0.0000	  0.0000	  9.7168	298.4615	  0.0000	  0.0000	212.3077	  0.0000
  9.7468	264.6154	  0.0000	  0.0000	  9.7093	295.3846	  0.0000	  0.0000	267.6923	  0.0000
  9.7281	292.3077	  0.0000	  0.0000	  9.7206	273.8462	  0.0000	  0.0000	292.3077	  0.0000
  9.5684	280.0000	  0.0000	  0.0000	  9.7468	289.2308	  0.0000	  0.0000	295.3846	  0.0000
  9.8314	301.5385	  0.0000	  0.0000	 10.3854	276.9231	  0.0000	  0.0000	298.4615	  0.0000
 10.6858	286.1538	  0.0000	  0.0000	 12.0549	273.8462	  0.0000	  0.0000	283.0769	  0.0000
