R18B0723.115657
U-C_VOL_ 07/11/2018 23:11:55 07/11/2018 23:11:55 0170 23.7534 38.0631 -5.2 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.6087	 42.8571	  0.0000	  0.0000	  9.7464	125.7143	  0.0000	  0.0000	 60.0000	  0.0000
  9.6000	 80.0000	  0.0000	  0.0000	  9.7395	162.8571	  0.0000	  0.0000	 91.4286	  0.0000
  9.5825	 94.2857	  0.0000	  0.0000	  9.7238	154.2857	  0.0000	  0.0000	100.0000	  0.0000
  9.6000	 77.1429	  0.0000	  0.0000	  9.7133	177.1429	  0.0000	  0.0000	131.4286	  0.0000
  9.5912	120.0000	  0.0000	  0.0000	  9.7151	240.0000	  0.0000	  0.0000	162.8571	  0.0000
  9.4866	191.4286	  0.0000	  0.0000	  9.7255	271.4286	  0.0000	  0.0000	274.2857	  0.0000
  9.6610	260.0000	  0.0000	  0.0000	  9.7185	300.0000	  0.0000	  0.0000	254.2857	  0.0000
  9.7046	280.0000	  0.0000	  0.0000	  9.7534	300.0000	  0.0000	  0.0000	280.0000	  0.0000
  9.5040	288.5714	  0.0000	  0.0000	  9.7185	265.7143	  0.0000	  0.0000	302.8571	  0.0000
  9.7046	308.5714	  0.0000	  0.0000	 10.1981	297.1429	  0.0000	  0.0000	274.2857	  0.0000
 10.7335	311.4286	  0.0000	  0.0000	 11.9210	288.5714	  0.0000	  0.0000	294.2857	  0.0000
 11.4833	280.0000	  0.0000	  0.0000	 13.4504	274.2857	  0.0000	  0.0000	288.5714	  0.0000
 11.8234	300.0000	  0.0000	  0.0000	 13.6196	262.8571	  0.0000	  0.0000	271.4286	  0.0000
 12.0937	282.8571	  0.0000	  0.0000	 15.2727	274.2857	  0.0000	  0.0000	268.5714	  0.0000
 14.5874	260.0000	  0.0000	  0.0000	 25.9417	280.0000	  0.0000	  0.0000	297.1429	  0.0000
 23.9083	308.5714	  0.0000	  0.0000	 52.6123	294.2857	  0.0000	  0.0000	300.0000	  0.0000
 44.5731	271.4286	  0.0000	  0.0000	 96.4321	288.5714	  0.0000	  0.0000	282.8571	  0.0000
 71.3763	282.8571	  0.0000	  0.0000	152.8599	291.4286	  0.0000	  0.0000	285.7143	  0.0000
 93.0176	277.1429	  0.0000	  0.0000	197.5202	271.4286	  0.0000	  0.0000	265.7143	  0.0000
113.0109	291.4286	  0.0000	  0.0000	199.9512	280.0000	  0.0000	  0.0000	305.7143	  0.0000
131.1297	300.0000	  0.0000	  0.0000	199.9512	277.1429	  0.0000	  0.0000	288.5714	  0.0000
143.7465	302.8571	  0.0000	  0.0000	199.9512	297.1429	  0.0000	  0.0000	265.7143	  0.0000
154.8985	262.8571	  0.0000	  0.0000	199.9512	257.1429	  0.0000	  0.0000	271.4286	  0.0000
157.3748	297.1429	  0.0000	  0.0000	199.9512	302.8571	  0.0000	  0.0000	268.5714	  0.0000
