R18B0723.125675
U-C_VOL_ 07/11/2018 23:12:55 07/11/2018 23:12:55 0170 23.7534 38.0631 -8.2 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.5825	 37.1429	  0.0000	  0.0000	  9.7116	140.0000	  0.0000	  0.0000	 45.7143	  0.0000
  9.5564	 62.8571	  0.0000	  0.0000	  9.6976	137.1429	  0.0000	  0.0000	 94.2857	  0.0000
  9.5825	 68.5714	  0.0000	  0.0000	  9.7168	194.2857	  0.0000	  0.0000	 91.4286	  0.0000
  9.5825	 57.1429	  0.0000	  0.0000	  9.7063	177.1429	  0.0000	  0.0000	120.0000	  0.0000
  9.5564	 97.1429	  0.0000	  0.0000	  9.6976	262.8571	  0.0000	  0.0000	188.5714	  0.0000
  9.5389	185.7143	  0.0000	  0.0000	  9.7046	268.5714	  0.0000	  0.0000	245.7143	  0.0000
  9.6697	257.1429	  0.0000	  0.0000	  9.7098	277.1429	  0.0000	  0.0000	254.2857	  0.0000
  9.7482	291.4286	  0.0000	  0.0000	  9.7412	291.4286	  0.0000	  0.0000	291.4286	  0.0000
  9.5215	302.8571	  0.0000	  0.0000	  9.7534	280.0000	  0.0000	  0.0000	285.7143	  0.0000
  9.6348	302.8571	  0.0000	  0.0000	 10.4893	280.0000	  0.0000	  0.0000	268.5714	  0.0000
 10.5329	268.5714	  0.0000	  0.0000	 12.1582	288.5714	  0.0000	  0.0000	277.1429	  0.0000
 11.0386	288.5714	  0.0000	  0.0000	 13.2185	300.0000	  0.0000	  0.0000	268.5714	  0.0000
 11.2043	251.4286	  0.0000	  0.0000	 13.9212	291.4286	  0.0000	  0.0000	268.5714	  0.0000
 11.5008	288.5714	  0.0000	  0.0000	 15.6581	302.8571	  0.0000	  0.0000	300.0000	  0.0000
 13.4888	291.4286	  0.0000	  0.0000	 25.7533	274.2857	  0.0000	  0.0000	285.7143	  0.0000
 22.5307	302.8571	  0.0000	  0.0000	 55.2264	288.5714	  0.0000	  0.0000	257.1429	  0.0000
 43.5355	305.7143	  0.0000	  0.0000	101.9741	291.4286	  0.0000	  0.0000	285.7143	  0.0000
 70.8880	282.8571	  0.0000	  0.0000	157.3225	288.5714	  0.0000	  0.0000	297.1429	  0.0000
 96.2699	282.8571	  0.0000	  0.0000	197.0075	285.7143	  0.0000	  0.0000	282.8571	  0.0000
113.2202	280.0000	  0.0000	  0.0000	199.9512	271.4286	  0.0000	  0.0000	282.8571	  0.0000
128.0082	265.7143	  0.0000	  0.0000	199.9512	311.4286	  0.0000	  0.0000	300.0000	  0.0000
143.1798	294.2857	  0.0000	  0.0000	199.9512	280.0000	  0.0000	  0.0000	274.2857	  0.0000
151.2015	291.4286	  0.0000	  0.0000	199.9512	288.5714	  0.0000	  0.0000	291.4286	  0.0000
155.8751	277.1429	  0.0000	  0.0000	199.9512	282.8571	  0.0000	  0.0000	277.1429	  0.0000
160.4963	282.8571	  0.0000	  0.0000	199.9512	260.0000	  0.0000	  0.0000	300.0000	  0.0000
161.6385	288.5714	  0.0000	  0.0000	199.9512	274.2857	  0.0000	  0.0000	257.1429	  0.0000
158.8222	265.7143	  0.0000	  0.0000	199.9512	271.4286	  0.0000	  0.0000	265.7143	  0.0000
153.6778	285.7143	  0.0000	  0.0000	199.9512	294.2857	  0.0000	  0.0000	280.0000	  0.0000
150.8876	280.0000	  0.0000	  0.0000	199.9512	282.8571	  0.0000	  0.0000	282.8571	  0.0000
