R18B0721.575356
U-C_VOL_ 07/11/2018 21:57:52 07/11/2018 21:57:52 0170 23.7534 38.0631 -0.2 24.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  8.9896	 60.0000	  0.0000	  0.0000	  9.3436	142.8571	  0.0000	  0.0000	 45.7143	  0.0000
  9.0419	 88.5714	  0.0000	  0.0000	  9.3227	145.7143	  0.0000	  0.0000	 80.0000	  0.0000
  9.0942	102.8571	  0.0000	  0.0000	  9.3244	171.4286	  0.0000	  0.0000	100.0000	  0.0000
  9.0594	 82.8571	  0.0000	  0.0000	  9.3227	174.2857	  0.0000	  0.0000	102.8571	  0.0000
  9.0245	125.7143	  0.0000	  0.0000	  9.3244	231.4286	  0.0000	  0.0000	177.1429	  0.0000
  8.9286	177.1429	  0.0000	  0.0000	  9.3366	 71.4286	  0.0000	  0.0000	168.5714	  0.0000
  9.1640	 57.1429	  0.0000	  0.0000	  9.3244	 48.5714	  0.0000	  0.0000	 82.8571	  0.0000
  9.2686	 48.5714	  0.0000	  0.0000	  9.3558	 31.4286	  0.0000	  0.0000	 14.2857	  0.0000
  9.1727	 71.4286	  0.0000	  0.0000	  9.4116	 54.2857	  0.0000	  0.0000	 77.1429	  0.0000
  9.5738	 77.1429	  0.0000	  0.0000	 10.4074	 54.2857	  0.0000	  0.0000	 34.2857	  0.0000
 10.3760	 88.5714	  0.0000	  0.0000	 12.4163	 62.8571	  0.0000	  0.0000	 22.8571	  0.0000
 10.7073	 88.5714	  0.0000	  0.0000	 13.0842	 74.2857	  0.0000	  0.0000	  8.5714	  0.0000
 10.8294	 11.4286	  0.0000	  0.0000	 13.5027	 62.8571	  0.0000	  0.0000	  5.7143	  0.0000
 21.3797	 22.8571	  0.0000	  0.0000	 24.1071	 97.1429	  0.0000	  0.0000	  2.8571	  0.0000
301.0864	 25.7143	  0.0000	  0.0000	158.4961	 97.1429	  0.0000	  0.0000	  0.0000	  0.0000
864.6240	  5.7143	  0.0000	  0.0000	192.8101	 80.0000	  0.0000	  0.0000	  0.0000	  0.0000
579.3893	  5.7143	  0.0000	  0.0000	192.8101	 82.8571	  0.0000	  0.0000	  0.0000	  0.0000
 15.1803	 14.2857	  0.0000	  0.0000	192.8101	 54.2857	  0.0000	  0.0000	  0.0000	  0.0000
 44.9742	  8.5714	  0.0000	  0.0000	192.8101	 37.1429	  0.0000	  0.0000	  0.0000	  0.0000
104.7102	 11.4286	  0.0000	  0.0000	192.8101	 17.1429	  0.0000	  0.0000	  0.0000	  0.0000
  1.2207	  5.7143	  0.0000	  0.0000	192.5903	 40.0000	  0.0000	  0.0000	  0.0000	  0.0000
 17.2817	  2.8571	  0.0000	  0.0000	110.3864	 48.5714	  0.0000	  0.0000	  2.8571	  0.0000
 35.2958	  5.7143	  0.0000	  0.0000	  9.0890	 28.5714	  0.0000	  0.0000	  0.0000	  0.0000
  0.5929	  2.8571	  0.0000	  0.0000	 30.3013	 25.7143	  0.0000	  0.0000	  0.0000	  0.0000
  9.8790	  5.7143	  0.0000	  0.0000	 21.4687	 31.4286	  0.0000	  0.0000	  0.0000	  0.0000
 16.8457	  2.8571	  0.0000	  0.0000	 10.0150	 34.2857	  0.0000	  0.0000	  0.0000	  0.0000
  4.8828	  2.8571	  0.0000	  0.0000	 19.6184	 28.5714	  0.0000	  0.0000	  0.0000	  0.0000
 10.2277	  2.8571	  0.0000	  0.0000	 16.4795	 17.1429	  0.0000	  0.0000	  0.0000	  0.0000
 11.9367	  0.0000	  0.0000	  0.0000	 14.1183	 28.5714	  0.0000	  0.0000	  0.0000	  0.0000
  7.9346	  8.5714	  0.0000	  0.0000	 16.5527	 17.1429	  0.0000	  0.0000	  2.8571	  0.0000
  9.5389	  2.8571	  0.0000	  0.0000	 15.2675	 28.5714	  0.0000	  0.0000	  0.0000	  0.0000
  9.6697	  5.7143	  0.0000	  0.0000	 15.0774	 51.4286	  0.0000	  0.0000	  0.0000	  0.0000
  8.4926	  0.0000	  0.0000	  0.0000	 15.7558	 40.0000	  0.0000	  0.0000	  0.0000	  0.0000
  9.1989	  0.0000	  0.0000	  0.0000	 14.9955	 40.0000	  0.0000	  0.0000	  0.0000	  0.0000
  9.1814	  0.0000	  0.0000	  0.0000	 14.7810	 51.4286	  0.0000	  0.0000	  0.0000	  0.0000
  8.8850	  5.7143	  0.0000	  0.0000	 15.0146	 40.0000	  0.0000	  0.0000	  0.0000	  0.0000
  9.2861	  8.5714	  0.0000	  0.0000	 14.8839	 37.1429	  0.0000	  0.0000	  0.0000	  0.0000
  9.4256	  5.7143	  0.0000	  0.0000	 14.7932	 40.0000	  0.0000	  0.0000	  0.0000	  0.0000
  9.3994	  0.0000	  0.0000	  0.0000	 14.7356	 37.1429	  0.0000	  0.0000	  0.0000	  0.0000
  9.4866	  0.0000	  0.0000	  0.0000	 14.5578	 20.0000	  0.0000	  0.0000	  0.0000	  0.0000
  9.4169	  0.0000	  0.0000	  0.0000	 14.5804	 25.7143	  0.0000	  0.0000	  0.0000	  0.0000
  9.2773	  2.8571	  0.0000	  0.0000	 14.8594	 28.5714	  0.0000	  0.0000	  0.0000	  0.0000
  9.1117	  2.8571	  0.0000	  0.0000	 14.6973	 25.7143	  0.0000	  0.0000	  0.0000	  0.0000
  8.9809	  0.0000	  0.0000	  0.0000	 14.1898	 14.2857	  0.0000	  0.0000	  0.0000	  0.0000
  8.9896	  0.0000	  0.0000	  0.0000	 14.0189	 20.0000	  0.0000	  0.0000	  0.0000	  0.0000
  9.0070	  2.8571	  0.0000	  0.0000	 13.8933	 25.7143	  0.0000	  0.0000	  0.0000	  0.0000
  9.0768	  0.0000	  0.0000	  0.0000	 13.6475	 17.1429	  0.0000	  0.0000	  0.0000	  0.0000
  9.0070	  2.8571	  0.0000	  0.0000	 13.6161	  5.7143	  0.0000	  0.0000	  0.0000	  0.0000
  8.9896	  0.0000	  0.0000	  0.0000	 13.5917	  8.5714	  0.0000	  0.0000	  0.0000	  0.0000
  9.1814	  0.0000	  0.0000	  0.0000	 13.4208	  5.7143	  0.0000	  0.0000	  0.0000	  0.0000
  9.3297	  0.0000	  0.0000	  0.0000	 13.3510	 17.1429	  0.0000	  0.0000	  0.0000	  0.0000
