R18B0723.051647
U-C_VOL_ 07/11/2018 23:05:16 07/11/2018 23:05:16 0170 23.7534 38.0631 -8.2 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000015 0020 0000015 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000015 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000015 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000015 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000015 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000015 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.2285	 61.3333	  0.0000	  0.0000	  9.3896	138.6667	  0.0000	  0.0000	 61.3333	  0.0000
  9.3099	 64.0000	  0.0000	  0.0000	  9.3652	136.0000	  0.0000	  0.0000	112.0000	  0.0000
  9.1878	 66.6667	  0.0000	  0.0000	  9.3701	157.3333	  0.0000	  0.0000	 88.0000	  0.0000
  9.2122	104.0000	  0.0000	  0.0000	  9.3896	168.0000	  0.0000	  0.0000	 90.6667	  0.0000
  9.2936	104.0000	  0.0000	  0.0000	  9.3896	221.3333	  0.0000	  0.0000	168.0000	  0.0000
  9.1471	197.3333	  0.0000	  0.0000	  9.3848	269.3333	  0.0000	  0.0000	226.6667	  0.0000
  9.3669	274.6667	  0.0000	  0.0000	  9.3555	258.6667	  0.0000	  0.0000	242.6667	  0.0000
  9.3750	261.3333	  0.0000	  0.0000	  9.4059	280.0000	  0.0000	  0.0000	261.3333	  0.0000
  9.0902	250.6667	  0.0000	  0.0000	  9.3929	256.0000	  0.0000	  0.0000	261.3333	  0.0000
  9.3506	269.3333	  0.0000	  0.0000	  9.9740	293.3333	  0.0000	  0.0000	277.3333	  0.0000
 10.3516	277.3333	  0.0000	  0.0000	 11.7334	282.6667	  0.0000	  0.0000	245.3333	  0.0000
 10.8480	285.3333	  0.0000	  0.0000	 12.9639	272.0000	  0.0000	  0.0000	261.3333	  0.0000
 10.9945	269.3333	  0.0000	  0.0000	 13.0648	282.6667	  0.0000	  0.0000	280.0000	  0.0000
 11.6862	277.3333	  0.0000	  0.0000	 14.5443	269.3333	  0.0000	  0.0000	250.6667	  0.0000
 14.5020	269.3333	  0.0000	  0.0000	 24.0723	290.6667	  0.0000	  0.0000	274.6667	  0.0000
 24.9674	272.0000	  0.0000	  0.0000	 50.1628	269.3333	  0.0000	  0.0000	293.3333	  0.0000
 44.9626	274.6667	  0.0000	  0.0000	 91.1865	293.3333	  0.0000	  0.0000	280.0000	  0.0000
 69.2708	282.6667	  0.0000	  0.0000	142.0459	269.3333	  0.0000	  0.0000	266.6667	  0.0000
 90.6494	285.3333	  0.0000	  0.0000	188.3398	274.6667	  0.0000	  0.0000	264.0000	  0.0000
108.5368	269.3333	  0.0000	  0.0000	193.2861	277.3333	  0.0000	  0.0000	264.0000	  0.0000
125.3011	301.3333	  0.0000	  0.0000	193.2861	280.0000	  0.0000	  0.0000	280.0000	  0.0000
138.1673	274.6667	  0.0000	  0.0000	193.2861	266.6667	  0.0000	  0.0000	245.3333	  0.0000
144.7998	256.0000	  0.0000	  0.0000	193.2861	253.3333	  0.0000	  0.0000	282.6667	  0.0000
