R18B0722.043741
U-C_VOL_ 07/11/2018 22:04:37 07/11/2018 22:04:37 0170 23.7534 38.0631 -9.2 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.0942	114.2857	  0.0000	  0.0000	  9.3523	240.0000	  0.0000	  0.0000	 62.8571	  0.0000
  9.1378	168.5714	  0.0000	  0.0000	  9.3436	254.2857	  0.0000	  0.0000	 74.2857	  0.0000
  9.1466	222.8571	  0.0000	  0.0000	  9.3366	271.4286	  0.0000	  0.0000	108.5714	  0.0000
  9.1204	228.5714	  0.0000	  0.0000	  9.3297	248.5714	  0.0000	  0.0000	108.5714	  0.0000
  9.1291	248.5714	  0.0000	  0.0000	  9.3244	265.7143	  0.0000	  0.0000	142.8571	  0.0000
  8.9809	271.4286	  0.0000	  0.0000	  9.3279	248.5714	  0.0000	  0.0000	260.0000	  0.0000
  9.2163	291.4286	  0.0000	  0.0000	  9.3105	240.0000	  0.0000	  0.0000	248.5714	  0.0000
  9.2773	265.7143	  0.0000	  0.0000	  9.3733	228.5714	  0.0000	  0.0000	257.1429	  0.0000
  9.2948	262.8571	  0.0000	  0.0000	  9.4674	217.1429	  0.0000	  0.0000	265.7143	  0.0000
 10.4196	251.4286	  0.0000	  0.0000	 11.2549	234.2857	  0.0000	  0.0000	257.1429	  0.0000
 13.1574	251.4286	  0.0000	  0.0000	 17.0096	245.7143	  0.0000	  0.0000	265.7143	  0.0000
 16.2528	280.0000	  0.0000	  0.0000	 24.2310	282.8571	  0.0000	  0.0000	254.2857	  0.0000
 18.0664	251.4286	  0.0000	  0.0000	 30.5525	271.4286	  0.0000	  0.0000	282.8571	  0.0000
 21.2141	268.5714	  0.0000	  0.0000	 42.0567	245.7143	  0.0000	  0.0000	265.7143	  0.0000
 32.7497	251.4286	  0.0000	  0.0000	 84.4657	242.8571	  0.0000	  0.0000	268.5714	  0.0000
 68.5861	248.5714	  0.0000	  0.0000	157.5736	265.7143	  0.0000	  0.0000	285.7143	  0.0000
135.3585	271.4286	  0.0000	  0.0000	192.0271	291.4286	  0.0000	  0.0000	271.4286	  0.0000
207.8247	265.7143	  0.0000	  0.0000	192.8101	257.1429	  0.0000	  0.0000	257.1429	  0.0000
238.4469	260.0000	  0.0000	  0.0000	192.8101	257.1429	  0.0000	  0.0000	260.0000	  0.0000
223.5107	251.4286	  0.0000	  0.0000	192.8101	242.8571	  0.0000	  0.0000	262.8571	  0.0000
232.5527	291.4286	  0.0000	  0.0000	192.8101	282.8571	  0.0000	  0.0000	285.7143	  0.0000
256.6528	282.8571	  0.0000	  0.0000	192.8101	285.7143	  0.0000	  0.0000	254.2857	  0.0000
253.0256	268.5714	  0.0000	  0.0000	192.8101	274.2857	  0.0000	  0.0000	268.5714	  0.0000
207.7898	268.5714	  0.0000	  0.0000	192.8101	271.4286	  0.0000	  0.0000	282.8571	  0.0000
144.1127	262.8571	  0.0000	  0.0000	192.8101	277.1429	  0.0000	  0.0000	271.4286	  0.0000
125.5319	288.5714	  0.0000	  0.0000	192.8101	294.2857	  0.0000	  0.0000	265.7143	  0.0000
