R18B0723.132478
U-C_VOL_ 07/11/2018 23:13:23 07/11/2018 23:13:23 0170 23.7534 38.0631 -9.6 112.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.5651	 37.1429	  0.0000	  0.0000	  9.7203	171.4286	  0.0000	  0.0000	 60.0000	  0.0000
  9.5128	 85.7143	  0.0000	  0.0000	  9.7342	171.4286	  0.0000	  0.0000	 82.8571	  0.0000
  9.5825	 94.2857	  0.0000	  0.0000	  9.6994	151.4286	  0.0000	  0.0000	 94.2857	  0.0000
  9.5651	102.8571	  0.0000	  0.0000	  9.7116	182.8571	  0.0000	  0.0000	102.8571	  0.0000
  9.6348	122.8571	  0.0000	  0.0000	  9.7133	268.5714	  0.0000	  0.0000	180.0000	  0.0000
  9.4866	188.5714	  0.0000	  0.0000	  9.7098	280.0000	  0.0000	  0.0000	228.5714	  0.0000
  9.6436	285.7143	  0.0000	  0.0000	  9.7168	305.7143	  0.0000	  0.0000	274.2857	  0.0000
  9.7133	262.8571	  0.0000	  0.0000	  9.7307	302.8571	  0.0000	  0.0000	294.2857	  0.0000
  9.4604	274.2857	  0.0000	  0.0000	  9.7499	291.4286	  0.0000	  0.0000	277.1429	  0.0000
  9.7656	282.8571	  0.0000	  0.0000	 10.6759	271.4286	  0.0000	  0.0000	274.2857	  0.0000
 10.6463	274.2857	  0.0000	  0.0000	 12.7093	291.4286	  0.0000	  0.0000	277.1429	  0.0000
 11.3525	285.7143	  0.0000	  0.0000	 13.6911	280.0000	  0.0000	  0.0000	285.7143	  0.0000
 11.7623	300.0000	  0.0000	  0.0000	 13.6806	288.5714	  0.0000	  0.0000	274.2857	  0.0000
 12.1547	297.1429	  0.0000	  0.0000	 16.2946	294.2857	  0.0000	  0.0000	262.8571	  0.0000
