R18B0722.055423
U-C_VOL_ 07/11/2018 22:05:54 07/11/2018 22:05:54 0170 23.7534 38.0631 -1.4 24.0 15.0 1013.0
24.0 112.0 88.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
355.000 .p analog 0 	355.000 .p photon 0 	355.000 .p analog 0 	355.000 .p photon 0 	355.000 .s analog 1 	355.000 .s photon 1 	355.000 .s analog 1 	355.000 .s photon 1 	387.000 .o photon 2 	387.000 .o photon 2 
  9.1117	174.2857	  0.0000	  0.0000	  9.3558	245.7143	  0.0000	  0.0000	 42.8571	  0.0000
  9.0768	228.5714	  0.0000	  0.0000	  9.3541	274.2857	  0.0000	  0.0000	 88.5714	  0.0000
  9.0855	257.1429	  0.0000	  0.0000	  9.3436	262.8571	  0.0000	  0.0000	 74.2857	  0.0000
  9.0419	231.4286	  0.0000	  0.0000	  9.3297	248.5714	  0.0000	  0.0000	111.4286	  0.0000
  9.1291	240.0000	  0.0000	  0.0000	  9.3366	265.7143	  0.0000	  0.0000	145.7143	  0.0000
  9.0594	242.8571	  0.0000	  0.0000	  9.3454	262.8571	  0.0000	  0.0000	217.1429	  0.0000
  9.2250	288.5714	  0.0000	  0.0000	  9.3349	260.0000	  0.0000	  0.0000	257.1429	  0.0000
  9.3384	248.5714	  0.0000	  0.0000	  9.3593	234.2857	  0.0000	  0.0000	271.4286	  0.0000
  9.4169	225.7143	  0.0000	  0.0000	  9.7238	154.2857	  0.0000	  0.0000	274.2857	  0.0000
 11.9542	214.2857	  0.0000	  0.0000	 14.4200	145.7143	  0.0000	  0.0000	257.1429	  0.0000
 16.9416	211.4286	  0.0000	  0.0000	 25.8527	171.4286	  0.0000	  0.0000	260.0000	  0.0000
 19.3743	271.4286	  0.0000	  0.0000	 35.5713	242.8571	  0.0000	  0.0000	240.0000	  0.0000
 20.5688	260.0000	  0.0000	  0.0000	 42.0288	208.5714	  0.0000	  0.0000	237.1429	  0.0000
 21.0658	197.1429	  0.0000	  0.0000	 46.2507	148.5714	  0.0000	  0.0000	271.4286	  0.0000
 28.7388	145.7143	  0.0000	  0.0000	 77.0926	114.2857	  0.0000	  0.0000	257.1429	  0.0000
 73.5212	225.7143	  0.0000	  0.0000	173.9798	194.2857	  0.0000	  0.0000	257.1429	  0.0000
166.4254	260.0000	  0.0000	  0.0000	192.8101	254.2857	  0.0000	  0.0000	280.0000	  0.0000
228.8731	220.0000	  0.0000	  0.0000	192.8101	231.4286	  0.0000	  0.0000	268.5714	  0.0000
219.4563	240.0000	  0.0000	  0.0000	192.8101	214.2857	  0.0000	  0.0000	257.1429	  0.0000
215.2536	234.2857	  0.0000	  0.0000	192.8101	180.0000	  0.0000	  0.0000	282.8571	  0.0000
235.2644	245.7143	  0.0000	  0.0000	192.8101	214.2857	  0.0000	  0.0000	274.2857	  0.0000
275.2075	288.5714	  0.0000	  0.0000	192.8101	257.1429	  0.0000	  0.0000	254.2857	  0.0000
309.5442	280.0000	  0.0000	  0.0000	192.8101	271.4286	  0.0000	  0.0000	271.4286	  0.0000
285.6184	257.1429	  0.0000	  0.0000	192.8101	262.8571	  0.0000	  0.0000	285.7143	  0.0000
294.5469	271.4286	  0.0000	  0.0000	192.8101	265.7143	  0.0000	  0.0000	231.4286	  0.0000
317.0864	265.7143	  0.0000	  0.0000	192.8101	285.7143	  0.0000	  0.0000	274.2857	  0.0000
274.7367	268.5714	  0.0000	  0.0000	192.8101	271.4286	  0.0000	  0.0000	277.1429	  0.0000
231.6633	268.5714	  0.0000	  0.0000	192.8101	262.8571	  0.0000	  0.0000	254.2857	  0.0000
200.8493	294.2857	  0.0000	  0.0000	192.8101	280.0000	  0.0000	  0.0000	285.7143	  0.0000
142.1945	285.7143	  0.0000	  0.0000	192.8101	271.4286	  0.0000	  0.0000	274.2857	  0.0000
100.3418	288.5714	  0.0000	  0.0000	192.8101	257.1429	  0.0000	  0.0000	271.4286	  0.0000
101.9374	282.8571	  0.0000	  0.0000	192.8101	294.2857	  0.0000	  0.0000	294.2857	  0.0000
100.8214	265.7143	  0.0000	  0.0000	192.8101	288.5714	  0.0000	  0.0000	257.1429	  0.0000
 92.0759	268.5714	  0.0000	  0.0000	192.6444	265.7143	  0.0000	  0.0000	257.1429	  0.0000
 92.7473	282.8571	  0.0000	  0.0000	189.3555	294.2857	  0.0000	  0.0000	254.2857	  0.0000
